"","species","interactions","indegree","rep"
"1974","Cpen",2,1,36
"1975","Cpic",1,1,36
"1976","Ctri",1,2,36
"1977","Dmes",1,1,36
"1978","Ebru",1,4,36
"1979","Euro",5,1,36
"1980","Gpum",1,2,36
"1981","Mama",1,1,36
"1982","Mdor",2,3,36
"1983","Mdub",3,1,36
"1984","Mfas",8,3,36
"1985","Mser",2,3,36
"1986","Mtar",1,1,36
"1987","Mtho",1,1,36
"1988","Mtib",1,1,36
"1989","Mxan",7,4,36
"1990","Nchl",1,3,36
"1991","Omit",1,3,36
"1992","Opom",4,2,36
"1993","Pagr",1,1,36
"1994","Plon",3,7,36
"1995","Psau",1,2,36
"1996","PteA",2,2,36
"1997","Scam",1,1,36
"1998","Scat",1,4,36
"1999","Sgor",2,1,36
"2000","Sser",2,1,36
"2001","Sxan",2,2,36
"2002","Syn",5,3,36
"2003","Syn1",2,5,36
"2004","Syn2",6,2,36
"2005","Syn3",1,2,36
"2006","Syn4",1,1,36
"2007","Taur",2,1,36
"2008","Tceno",1,4,36
"2009","Tcya",4,1,36
"2010","Tfla",5,2,36
"2011","TflaA",1,1,36
"2012","TflaB",1,1,36
"2013","Tger",6,4,36
"2014","Tnot",1,2,36
"2015","Trob",1,2,36
"2016","Tscu",1,4,36
"2017","Aaet",5,4,37
"2018","Aars",4,1,37
"2019","Abula",3,1,37
"2020","Abut",1,0,37
"2021","Alat",1,3,37
"2022","Aski",2,4,37
"2023","Aspci",1,1,37
"2024","Bapa",2,4,37
"2025","Brac5",1,2,37
"2026","Cdia",8,3,37
"2027","Ceur",1,2,37
"2028","Clyn.",5,1,37
"2029","Cnau",2,4,37
"2030","Cpen",2,3,37
"2031","Cpic",1,1,37
"2032","Ctri",1,4,37
"2033","Dmes",1,1,37
"2034","Ebru",1,1,37
"2035","Euro",5,3,37
"2036","Gpum",1,5,37
"2037","Mama",1,4,37
"2038","Mdor",2,3,37
"2039","Mdub",3,3,37
"2040","Mfas",8,3,37
"2041","Mser",2,1,37
"2042","Mtar",1,3,37
"2043","Mtho",1,1,37
"2044","Mtib",1,2,37
"2045","Mxan",7,4,37
"2046","Nchl",1,1,37
"2047","Omit",1,2,37
"2048","Opom",4,1,37
"2049","Pagr",1,3,37
"2050","Plon",3,3,37
"2051","Psau",1,1,37
"2052","PteA",2,3,37
"2053","Scam",1,3,37
"2054","Scat",1,5,37
"2055","Sgor",2,1,37
"2056","Sser",2,4,37
"2057","Sxan",2,1,37
"2058","Syn",5,2,37
"2059","Syn1",2,1,37
"2060","Syn2",6,2,37
"2061","Syn3",1,2,37
"2062","Syn4",1,3,37
"2063","Taur",2,1,37
"2064","Tceno",1,2,37
"2065","Tcya",4,1,37
"2066","Tfla",5,3,37
"2067","TflaA",1,2,37
"2068","TflaB",1,2,37
"2069","Tger",6,3,37
"2070","Tnot",1,4,37
"2071","Trob",1,2,37
"2072","Tscu",1,3,37
"2073","Aaet",5,3,38
"2074","Aars",4,3,38
"2075","Abula",3,4,38
"2076","Abut",1,1,38
"2077","Alat",1,3,38
"2078","Aski",2,3,38
"2079","Aspci",1,2,38
"2080","Bapa",2,1,38
"2081","Brac5",1,5,38
"2082","Cdia",8,5,38
"2083","Ceur",1,1,38
"2084","Clyn.",5,1,38
"2085","Cnau",2,3,38
"2086","Cpen",2,1,38
"2087","Cpic",1,1,38
"2088","Ctri",1,2,38
"2089","Dmes",1,4,38
"2090","Ebru",1,1,38
"2091","Euro",5,2,38
"2092","Gpum",1,5,38
"2093","Mama",1,4,38
"2094","Mdor",2,2,38
"2095","Mdub",3,1,38
"2096","Mfas",8,1,38
"2097","Mser",2,3,38
"2098","Mtar",1,2,38
"2099","Mtho",1,1,38
"2100","Mtib",1,1,38
"2101","Mxan",7,3,38
"2102","Nchl",1,8,38
"2103","Omit",1,3,38
"2104","Opom",4,4,38
"2105","Pagr",1,2,38
"2106","Plon",3,1,38
"2107","Psau",1,1,38
"2108","PteA",2,2,38
"2109","Scam",1,1,38
"2110","Scat",1,1,38
"2111","Sgor",2,1,38
"2112","Sser",2,7,38
"2113","Sxan",2,1,38
"2114","Syn",5,4,38
"2115","Syn1",2,5,38
"2116","Syn2",6,3,38
"2117","Syn3",1,1,38
"2118","Syn4",1,6,38
"2119","Taur",2,1,38
"2120","Tceno",1,3,38
"2121","Tcya",4,2,38
"2122","Tfla",5,6,38
"2123","TflaA",1,3,38
"2124","TflaB",1,2,38
"2125","Tger",6,5,38
"2126","Tnot",1,1,38
"2127","Trob",1,1,38
"2128","Tscu",1,2,38
"2129","Aaet",5,2,39
"2130","Aars",4,2,39
"2131","Abula",3,5,39
"2132","Abut",1,1,39
"2133","Alat",1,1,39
"2134","Aski",2,6,39
"2135","Aspci",1,3,39
"2136","Bapa",2,3,39
"2137","Brac5",1,1,39
"2138","Cdia",8,2,39
"2139","Ceur",1,2,39
"2140","Clyn.",5,2,39
"2141","Cnau",2,2,39
"2142","Cpen",2,4,39
"2143","Cpic",1,2,39
"2144","Ctri",1,3,39
"2145","Dmes",1,3,39
"2146","Ebru",1,2,39
"2147","Euro",5,4,39
"2148","Gpum",1,1,39
"2149","Mama",1,5,39
"2150","Mdor",2,2,39
"2151","Mdub",3,5,39
"2152","Mfas",8,3,39
"2153","Mser",2,2,39
"2154","Mtar",1,1,39
"2155","Mtho",1,2,39
"2156","Mtib",1,3,39
"2157","Mxan",7,4,39
"2158","Nchl",1,4,39
"2159","Omit",1,2,39
"2160","Opom",4,4,39
"2161","Pagr",1,4,39
"2162","Plon",3,2,39
"2163","Psau",1,1,39
"2164","PteA",2,4,39
"2165","Scam",1,1,39
"2166","Scat",1,1,39
"2167","Sgor",2,1,39
"2168","Sser",2,1,39
"2169","Sxan",2,1,39
"2170","Syn",5,2,39
"2171","Syn1",2,3,39
"2172","Syn2",6,3,39
"2173","Syn3",1,4,39
"2174","Syn4",1,4,39
"2175","Taur",2,1,39
"2176","Tceno",1,2,39
"2177","Tcya",4,5,39
"2178","Tfla",5,2,39
"2179","TflaA",1,1,39
"2180","TflaB",1,1,39
"2181","Tger",6,3,39
"2182","Tnot",1,1,39
"2183","Trob",1,2,39
"2184","Tscu",1,2,39
"2185","Aaet",5,1,40
"2186","Aars",4,5,40
"2187","Abula",3,4,40
"2188","Abut",1,1,40
"2189","Alat",1,1,40
"2190","Aski",2,1,40
"2191","Aspci",1,6,40
"2192","Bapa",2,1,40
"2193","Brac5",1,2,40
"2194","Cdia",8,5,40
"2195","Ceur",1,1,40
"2196","Clyn.",5,6,40
"2197","Cnau",2,3,40
"2198","Cpen",2,1,40
"2199","Cpic",1,1,40
"2200","Ctri",1,4,40
"2201","Dmes",1,2,40
"2202","Ebru",1,1,40
"2203","Euro",5,2,40
"2204","Gpum",1,1,40
"2205","Mama",1,3,40
"2206","Mdor",2,1,40
"2207","Mdub",3,2,40
"2208","Mfas",8,1,40
"2209","Mser",2,2,40
"2210","Mtar",1,1,40
"2211","Mtho",1,1,40
"2212","Mtib",1,1,40
"2213","Mxan",7,4,40
"2214","Nchl",1,8,40
"2215","Omit",1,1,40
"2216","Opom",4,2,40
"2217","Pagr",1,4,40
"2218","Plon",3,2,40
"2219","Psau",1,1,40
"2220","PteA",2,1,40
"2221","Scam",1,1,40
"2222","Scat",1,2,40
"2223","Sgor",2,1,40
"2224","Sser",2,3,40
"2225","Sxan",2,3,40
"2226","Syn",5,3,40
"2227","Syn1",2,6,40
"2228","Syn2",6,5,40
"2229","Syn3",1,1,40
"2230","Syn4",1,2,40
"2231","Taur",2,2,40
"2232","Tceno",1,1,40
"2233","Tcya",4,2,40
"2234","Tfla",5,3,40
"2235","TflaA",1,1,40
"2236","TflaB",1,2,40
"2237","Tger",6,1,40
"2238","Tnot",1,2,40
"2239","Trob",1,1,40
"2240","Tscu",1,2,40
"2241","Aaet",5,1,41
"2242","Aars",4,1,41
"2243","Abula",3,4,41
"2244","Abut",1,3,41
"2245","Alat",1,3,41
"2246","Aski",2,3,41
"2247","Aspci",1,1,41
"2248","Bapa",2,2,41
"2249","Brac5",1,3,41
"2250","Cdia",8,2,41
"2251","Ceur",1,2,41
"2252","Clyn.",5,5,41
"2253","Cnau",2,5,41
"2254","Cpen",2,1,41
"2255","Cpic",1,1,41
"2256","Ctri",1,3,41
"2257","Dmes",1,4,41
"2258","Ebru",1,3,41
"2259","Euro",5,3,41
"2260","Gpum",1,3,41
"2261","Mama",1,4,41
"2262","Mdor",2,1,41
"2263","Mdub",3,5,41
"2264","Mfas",8,1,41
"2265","Mser",2,1,41
"2266","Mtar",1,2,41
"2267","Mtho",1,2,41
"2268","Mtib",1,3,41
"2269","Mxan",7,1,41
"2270","Nchl",1,3,41
"2271","Omit",1,3,41
"2272","Opom",4,4,41
"2273","Pagr",1,3,41
"2274","Plon",3,1,41
"2275","Psau",1,1,41
"2276","PteA",2,2,41
"2277","Scam",1,2,41
"2278","Scat",1,3,41
"2279","Sgor",2,1,41
"2280","Sser",2,1,41
"2281","Sxan",2,1,41
"2282","Syn",5,6,41
"2283","Syn1",2,1,41
"2284","Syn2",6,6,41
"2285","Syn3",1,3,41
"2286","Syn4",1,2,41
"2287","Taur",2,2,41
"2288","Tceno",1,3,41
"2289","Tcya",4,3,41
"2290","Tfla",5,2,41
"2291","TflaA",1,1,41
"2292","TflaB",1,3,41
"2293","Tger",6,1,41
"2294","Tnot",1,1,41
"2295","Trob",1,4,41
"2296","Tscu",1,1,41
"2297","Aaet",5,1,42
"2298","Aars",4,2,42
"2299","Abula",3,2,42
"2300","Abut",1,1,42
"2301","Alat",1,1,42
"2302","Aski",2,3,42
"2303","Aspci",1,1,42
"2304","Bapa",2,3,42
"2305","Brac5",1,1,42
"2306","Cdia",8,7,42
"2307","Ceur",1,4,42
"2308","Clyn.",5,1,42
"2309","Cnau",2,1,42
"2310","Cpen",2,1,42
"2311","Cpic",1,1,42
"2312","Ctri",1,1,42
"2313","Dmes",1,5,42
"2314","Ebru",1,2,42
"2315","Euro",5,2,42
"2316","Gpum",1,1,42
"2317","Mama",1,3,42
"2318","Mdor",2,2,42
"2319","Mdub",3,3,42
"2320","Mfas",8,3,42
"2321","Mser",2,1,42
"2322","Mtar",1,1,42
"2323","Mtho",1,2,42
"2324","Mtib",1,3,42
"2325","Mxan",7,6,42
"2326","Nchl",1,2,42
"2327","Omit",1,1,42
"2328","Opom",4,1,42
"2329","Pagr",1,2,42
"2330","Plon",3,5,42
"2331","Psau",1,1,42
"2332","PteA",2,2,42
"2333","Scam",1,1,42
"2334","Scat",1,6,42
"2335","Sgor",2,2,42
"2336","Sser",2,5,42
"2337","Sxan",2,4,42
"2338","Syn",5,2,42
"2339","Syn1",2,1,42
"2340","Syn2",6,4,42
"2341","Syn3",1,3,42
"2342","Syn4",1,1,42
"2343","Taur",2,1,42
"2344","Tceno",1,1,42
"2345","Tcya",4,2,42
"2346","Tfla",5,1,42
"2347","TflaA",1,1,42
"2348","TflaB",1,1,42
"2349","Tger",6,4,42
"2350","Tnot",1,1,42
"2351","Trob",1,3,42
"2352","Tscu",1,3,42
"2353","Aaet",5,3,43
"2354","Aars",4,3,43
"2355","Abula",3,1,43
"2356","Abut",1,3,43
"2357","Alat",1,1,43
"2358","Aski",2,2,43
"2359","Aspci",1,2,43
"2360","Bapa",2,3,43
"2361","Brac5",1,3,43
"2362","Cdia",8,1,43
"2363","Ceur",1,3,43
"2364","Clyn.",5,1,43
"2365","Cnau",2,1,43
"2366","Cpen",2,4,43
"2367","Cpic",1,2,43
"2368","Ctri",1,2,43
"2369","Dmes",1,1,43
"2370","Ebru",1,2,43
"2371","Euro",5,2,43
"2372","Gpum",1,1,43
"2373","Mama",1,3,43
"2374","Mdor",2,3,43
"2375","Mdub",3,3,43
"2376","Mfas",8,3,43
"2377","Mser",2,2,43
"2378","Mtar",1,3,43
"2379","Mtho",1,2,43
"2380","Mtib",1,1,43
"2381","Mxan",7,3,43
"2382","Nchl",1,7,43
"2383","Omit",1,2,43
"2384","Opom",4,1,43
"2385","Pagr",1,2,43
"2386","Plon",3,2,43
"2387","Psau",1,3,43
"2388","PteA",2,1,43
"2389","Scam",1,2,43
"2390","Scat",1,1,43
"2391","Sgor",2,2,43
"2392","Sser",2,3,43
"2393","Sxan",2,1,43
"2394","Syn",5,1,43
"2395","Syn1",2,4,43
"2396","Syn2",6,1,43
"2397","Syn3",1,2,43
"2398","Syn4",1,2,43
"2399","Taur",2,2,43
"2400","Tceno",1,1,43
"2401","Tcya",4,5,43
"2402","Tfla",5,4,43
"2403","TflaA",1,2,43
"2404","TflaB",1,1,43
"2405","Tger",6,6,43
"2406","Tnot",1,6,43
"2407","Trob",1,1,43
"2408","Tscu",1,3,43
"2409","Aaet",5,2,44
"2410","Aars",4,2,44
"2411","Abula",3,3,44
"2412","Abut",1,1,44
"2413","Alat",1,4,44
"2414","Aski",2,6,44
"2415","Aspci",1,3,44
"2416","Bapa",2,3,44
"2417","Brac5",1,2,44
"2418","Cdia",8,2,44
"2419","Ceur",1,6,44
"2420","Clyn.",5,5,44
"2421","Cnau",2,3,44
"2422","Cpen",2,1,44
"2423","Cpic",1,3,44
"2424","Ctri",1,3,44
"2425","Dmes",1,3,44
"2426","Ebru",1,1,44
"2427","Euro",5,4,44
"2428","Gpum",1,2,44
"2429","Mama",1,2,44
"2430","Mdor",2,3,44
"2431","Mdub",3,1,44
"2432","Mfas",8,2,44
"2433","Mser",2,0,44
"2434","Mtar",1,3,44
"2435","Mtho",1,2,44
"2436","Mtib",1,3,44
"2437","Mxan",7,3,44
"2438","Nchl",1,2,44
"2439","Omit",1,3,44
"2440","Opom",4,2,44
"2441","Pagr",1,2,44
"2442","Plon",3,5,44
"2443","Psau",1,2,44
"2444","PteA",2,2,44
"2445","Scam",1,1,44
"2446","Scat",1,2,44
"2447","Sgor",2,2,44
"2448","Sser",2,1,44
"2449","Sxan",2,3,44
"2450","Syn",5,2,44
"2451","Syn1",2,4,44
"2452","Syn2",6,3,44
"2453","Syn3",1,1,44
"2454","Syn4",1,3,44
"2455","Taur",2,2,44
"2456","Tceno",1,1,44
"2457","Tcya",4,2,44
"2458","Tfla",5,7,44
"2459","TflaA",1,2,44
"2460","TflaB",1,2,44
"2461","Tger",6,4,44
"2462","Tnot",1,3,44
"2463","Trob",1,3,44
"2464","Tscu",1,2,44
"2465","Aaet",5,1,45
"2466","Aars",4,1,45
"2467","Abula",3,1,45
"2468","Abut",1,1,45
"2469","Alat",1,2,45
"2470","Aski",2,1,45
"2471","Aspci",1,2,45
"2472","Bapa",2,3,45
"2473","Brac5",1,1,45
"2474","Cdia",8,3,45
"2475","Ceur",1,4,45
"2476","Clyn.",5,4,45
"2477","Cnau",2,2,45
"2478","Cpen",2,2,45
"2479","Cpic",1,2,45
"2480","Ctri",1,1,45
"2481","Dmes",1,1,45
"2482","Ebru",1,1,45
"2483","Euro",5,1,45
"2484","Gpum",1,3,45
"2485","Mama",1,2,45
"2486","Mdor",2,2,45
"2487","Mdub",3,1,45
"2488","Mfas",8,4,45
"2489","Mser",2,5,45
"2490","Mtar",1,6,45
"2491","Mtho",1,3,45
"2492","Mtib",1,2,45
"2493","Mxan",7,3,45
"2494","Nchl",1,1,45
"2495","Omit",1,1,45
"2496","Opom",4,3,45
"2497","Pagr",1,1,45
"2498","Plon",3,7,45
"2499","Psau",1,1,45
"2500","PteA",2,4,45
"2501","Scam",1,1,45
"2502","Scat",1,3,45
"2503","Sgor",2,3,45
"2504","Sser",2,2,45
"2505","Sxan",2,1,45
"2506","Syn",5,8,45
"2507","Syn1",2,2,45
"2508","Syn2",6,2,45
"2509","Syn3",1,4,45
"2510","Syn4",1,2,45
"2511","Taur",2,4,45
"2512","Tceno",1,2,45
"2513","Tcya",4,3,45
"2514","Tfla",5,3,45
"2515","TflaA",1,1,45
"2516","TflaB",1,1,45
"2517","Tger",6,5,45
"2518","Tnot",1,2,45
"2519","Trob",1,1,45
"2520","Tscu",1,1,45
"2521","Aaet",5,1,46
"2522","Aars",4,4,46
"2523","Abula",3,1,46
"2524","Abut",1,2,46
"2525","Alat",1,1,46
"2526","Aski",2,1,46
"2527","Aspci",1,2,46
"2528","Bapa",2,1,46
"2529","Brac5",1,1,46
"2530","Cdia",8,5,46
"2531","Ceur",1,1,46
"2532","Clyn.",5,4,46
"2533","Cnau",2,4,46
"2534","Cpen",2,2,46
"2535","Cpic",1,2,46
"2536","Ctri",1,3,46
"2537","Dmes",1,4,46
"2538","Ebru",1,1,46
"2539","Euro",5,5,46
"2540","Gpum",1,1,46
"2541","Mama",1,2,46
"2542","Mdor",2,1,46
"2543","Mdub",3,1,46
"2544","Mfas",8,2,46
"2545","Mser",2,1,46
"2546","Mtar",1,5,46
"2547","Mtho",1,2,46
"2548","Mtib",1,2,46
"2549","Mxan",7,1,46
"2550","Nchl",1,3,46
"2551","Omit",1,2,46
"2552","Opom",4,1,46
"2553","Pagr",1,1,46
"2554","Plon",3,3,46
"2555","Psau",1,1,46
"2556","PteA",2,1,46
"2557","Scam",1,2,46
"2558","Scat",1,4,46
"2559","Sgor",2,1,46
"2560","Sser",2,2,46
"2561","Sxan",2,1,46
"2562","Syn",5,1,46
"2563","Syn1",2,3,46
"2564","Syn2",6,3,46
"2565","Syn3",1,3,46
"2566","Syn4",1,2,46
"2567","Taur",2,1,46
"2568","Tceno",1,3,46
"2569","Tcya",4,3,46
"2570","Tfla",5,4,46
"2571","TflaA",1,1,46
"2572","TflaB",1,3,46
"2573","Tger",6,3,46
"2574","Tnot",1,1,46
"2575","Trob",1,1,46
"2576","Tscu",1,3,46
"2577","Aaet",5,3,47
"2578","Aars",4,2,47
"2579","Abula",3,2,47
"2580","Abut",1,1,47
"2581","Alat",1,1,47
"2582","Aski",2,2,47
"2583","Aspci",1,1,47
"2584","Bapa",2,3,47
"2585","Brac5",1,1,47
"2586","Cdia",8,5,47
"2587","Ceur",1,3,47
"2588","Clyn.",5,2,47
"2589","Cnau",2,5,47
"2590","Cpen",2,3,47
"2591","Cpic",1,1,47
"2592","Ctri",1,5,47
"2593","Dmes",1,3,47
"2594","Ebru",1,1,47
"2595","Euro",5,4,47
"2596","Gpum",1,3,47
"2597","Mama",1,3,47
"2598","Mdor",2,3,47
"2599","Mdub",3,1,47
"2600","Mfas",8,3,47
"2601","Mser",2,5,47
"2602","Mtar",1,2,47
"2603","Mtho",1,1,47
"2604","Mtib",1,1,47
"2605","Mxan",7,4,47
"2606","Nchl",1,3,47
"2607","Omit",1,4,47
"2608","Opom",4,5,47
"2609","Pagr",1,1,47
"2610","Plon",3,4,47
"2611","Psau",1,5,47
"2612","PteA",2,1,47
"2613","Scam",1,2,47
"2614","Scat",1,3,47
"2615","Sgor",2,2,47
"2616","Sser",2,1,47
"2617","Sxan",2,4,47
"2618","Syn",5,4,47
"2619","Syn1",2,1,47
"2620","Syn2",6,4,47
"2621","Syn3",1,2,47
"2622","Syn4",1,1,47
"2623","Taur",2,1,47
"2624","Tceno",1,3,47
"2625","Tcya",4,6,47
"2626","Tfla",5,2,47
"2627","TflaA",1,2,47
"2628","TflaB",1,1,47
"2629","Tger",6,4,47
"2630","Tnot",1,2,47
"2631","Trob",1,2,47
"2632","Tscu",1,1,47
"2633","Aaet",5,1,48
"2634","Aars",4,1,48
"2635","Abula",3,2,48
"2636","Abut",1,2,48
"2637","Alat",1,3,48
"2638","Aski",2,1,48
"2639","Aspci",1,2,48
"2640","Bapa",2,2,48
"2641","Brac5",1,2,48
"2642","Cdia",8,5,48
"2643","Ceur",1,3,48
"2644","Clyn.",5,5,48
"2645","Cnau",2,4,48
"2646","Cpen",2,2,48
"2647","Cpic",1,4,48
"2648","Ctri",1,2,48
"2649","Dmes",1,3,48
"2650","Ebru",1,3,48
"2651","Euro",5,2,48
"2652","Gpum",1,1,48
"2653","Mama",1,1,48
"2654","Mdor",2,2,48
"2655","Mdub",3,2,48
"2656","Mfas",8,4,48
"2657","Mser",2,1,48
"2658","Mtar",1,1,48
"2659","Mtho",1,1,48
"2660","Mtib",1,1,48
"2661","Mxan",7,5,48
"2662","Nchl",1,5,48
"2663","Omit",1,1,48
"2664","Opom",4,1,48
"2665","Pagr",1,3,48
"2666","Plon",3,3,48
"2667","Psau",1,1,48
"2668","PteA",2,1,48
"2669","Scam",1,2,48
"2670","Scat",1,1,48
"2671","Sgor",2,5,48
"2672","Sser",2,2,48
"2673","Sxan",2,5,48
"2674","Syn",5,1,48
"2675","Syn1",2,6,48
"2676","Syn2",6,4,48
"2677","Syn3",1,2,48
"2678","Syn4",1,1,48
"2679","Taur",2,1,48
"2680","Tceno",1,2,48
"2681","Tcya",4,2,48
"2682","Tfla",5,4,48
"2683","TflaA",1,4,48
"2684","TflaB",1,3,48
"2685","Tger",6,2,48
"2686","Tnot",1,1,48
"2687","Trob",1,1,48
"2688","Tscu",1,1,48
"2689","Aaet",5,1,49
"2690","Aars",4,3,49
"2691","Abula",3,1,49
"2692","Abut",1,3,49
"2693","Alat",1,1,49
"2694","Aski",2,1,49
"2695","Aspci",1,1,49
"2696","Bapa",2,7,49
"2697","Brac5",1,1,49
"2698","Cdia",8,6,49
"2699","Ceur",1,3,49
"2700","Clyn.",5,2,49
"2701","Cnau",2,6,49
"2702","Cpen",2,1,49
"2703","Cpic",1,1,49
"2704","Ctri",1,4,49
"2705","Dmes",1,2,49
"2706","Ebru",1,3,49
"2707","Euro",5,1,49
"2708","Gpum",1,3,49
"2709","Mama",1,4,49
"2710","Mdor",2,1,49
"2711","Mdub",3,2,49
"2712","Mfas",8,3,49
"2713","Mser",2,3,49
"2714","Mtar",1,5,49
"2715","Mtho",1,1,49
"2716","Mtib",1,2,49
"2717","Mxan",7,2,49
"2718","Nchl",1,3,49
"2719","Omit",1,2,49
"2720","Opom",4,5,49
"2721","Pagr",1,5,49
"2722","Plon",3,5,49
"2723","Psau",1,3,49
"2724","PteA",2,1,49
"2725","Scam",1,2,49
"2726","Scat",1,3,49
"2727","Sgor",2,1,49
"2728","Sser",2,2,49
"2729","Sxan",2,2,49
"2730","Syn",5,5,49
"2731","Syn1",2,4,49
"2732","Syn2",6,4,49
"2733","Syn3",1,3,49
"2734","Syn4",1,3,49
"2735","Taur",2,1,49
"2736","Tceno",1,3,49
"2737","Tcya",4,3,49
"2738","Tfla",5,3,49
"2739","TflaA",1,1,49
"2740","TflaB",1,3,49
"2741","Tger",6,1,49
"2742","Tnot",1,1,49
"2743","Trob",1,1,49
"2744","Tscu",1,2,49
"2745","Aaet",5,2,50
"2746","Aars",4,5,50
"2747","Abula",3,1,50
"2748","Abut",1,2,50
"2749","Alat",1,1,50
"2750","Aski",2,1,50
"2751","Aspci",1,5,50
"2752","Bapa",2,4,50
"2753","Brac5",1,1,50
"2754","Cdia",8,1,50
"2755","Ceur",1,3,50
"2756","Clyn.",5,2,50
"2757","Cnau",2,2,50
"2758","Cpen",2,3,50
"2759","Cpic",1,3,50
"2760","Ctri",1,2,50
"2761","Dmes",1,2,50
"2762","Ebru",1,1,50
"2763","Euro",5,1,50
"2764","Gpum",1,1,50
"2765","Mama",1,2,50
"2766","Mdor",2,1,50
"2767","Mdub",3,2,50
"2768","Mfas",8,4,50
"2769","Mser",2,2,50
"2770","Mtar",1,4,50
"2771","Mtho",1,1,50
"2772","Mtib",1,1,50
"2773","Mxan",7,1,50
"2774","Nchl",1,4,50
"2775","Omit",1,2,50
"2776","Opom",4,3,50
"2777","Pagr",1,2,50
"2778","Plon",3,5,50
"2779","Psau",1,1,50
"2780","PteA",2,1,50
"2781","Scam",1,4,50
"2782","Scat",1,1,50
"2783","Sgor",2,3,50
"2784","Sser",2,3,50
"2785","Sxan",2,1,50
"2786","Syn",5,3,50
"2787","Syn1",2,4,50
"2788","Syn2",6,1,50
"2789","Syn3",1,1,50
"2790","Syn4",1,3,50
"2791","Taur",2,1,50
"2792","Tceno",1,1,50
"2793","Tcya",4,1,50
"2794","Tfla",5,4,50
"2795","TflaA",1,1,50
"2796","TflaB",1,2,50
"2797","Tger",6,5,50
"2798","Tnot",1,1,50
"2799","Trob",1,1,50
"2800","Tscu",1,3,50
"2801","Aaet",5,8,51
"2802","Aars",4,3,51
"2803","Abula",3,2,51
"2804","Abut",1,4,51
"2805","Alat",1,5,51
"2806","Aski",2,4,51
"2807","Aspci",1,2,51
"2808","Bapa",2,1,51
"2809","Brac5",1,1,51
"2810","Cdia",8,3,51
"2811","Ceur",1,3,51
"2812","Clyn.",5,1,51
"2813","Cnau",2,2,51
"2814","Cpen",2,1,51
"2815","Cpic",1,1,51
"2816","Ctri",1,1,51
"2817","Dmes",1,1,51
"2818","Ebru",1,1,51
"2819","Euro",5,4,51
"2820","Gpum",1,1,51
"2821","Mama",1,1,51
"2822","Mdor",2,1,51
"2823","Mdub",3,3,51
"2824","Mfas",8,3,51
"2825","Mser",2,1,51
"2826","Mtar",1,3,51
"2827","Mtho",1,1,51
"2828","Mtib",1,1,51
"2829","Mxan",7,4,51
"2830","Nchl",1,1,51
"2831","Omit",1,1,51
"2832","Opom",4,3,51
"2833","Pagr",1,1,51
"2834","Plon",3,4,51
"2835","Psau",1,1,51
"2836","PteA",2,1,51
"2837","Scam",1,4,51
"2838","Scat",1,3,51
"2839","Sgor",2,2,51
"2840","Sser",2,4,51
"2841","Sxan",2,5,51
"2842","Syn",5,1,51
"2843","Syn1",2,1,51
"2844","Syn2",6,5,51
"2845","Syn3",1,5,51
"2846","Syn4",1,1,51
"2847","Taur",2,2,51
"2848","Tceno",1,5,51
"2849","Tcya",4,5,51
"2850","Tfla",5,3,51
"2851","TflaA",1,1,51
"2852","TflaB",1,4,51
"2853","Tger",6,3,51
"2854","Tnot",1,3,51
"2855","Trob",1,1,51
"2856","Tscu",1,3,51
"2857","Aaet",5,3,52
"2858","Aars",4,3,52
"2859","Abula",3,4,52
"2860","Abut",1,2,52
"2861","Alat",1,1,52
"2862","Aski",2,4,52
"2863","Aspci",1,3,52
"2864","Bapa",2,1,52
"2865","Brac5",1,2,52
"2866","Cdia",8,2,52
"2867","Ceur",1,2,52
"2868","Clyn.",5,4,52
"2869","Cnau",2,3,52
"2870","Cpen",2,3,52
"2871","Cpic",1,1,52
"2872","Ctri",1,3,52
"2873","Dmes",1,1,52
"2874","Ebru",1,2,52
"2875","Euro",5,3,52
"2876","Gpum",1,1,52
"2877","Mama",1,3,52
"2878","Mdor",2,1,52
"2879","Mdub",3,1,52
"2880","Mfas",8,4,52
"2881","Mser",2,1,52
"2882","Mtar",1,2,52
"2883","Mtho",1,1,52
"2884","Mtib",1,1,52
"2885","Mxan",7,3,52
"2886","Nchl",1,4,52
"2887","Omit",1,2,52
"2888","Opom",4,2,52
"2889","Pagr",1,1,52
"2890","Plon",3,4,52
"2891","Psau",1,2,52
"2892","PteA",2,2,52
"2893","Scam",1,1,52
"2894","Scat",1,2,52
"2895","Sgor",2,3,52
"2896","Sser",2,6,52
"2897","Sxan",2,1,52
"2898","Syn",5,2,52
"2899","Syn1",2,1,52
"2900","Syn2",6,2,52
"2901","Syn3",1,1,52
"2902","Syn4",1,2,52
"2903","Taur",2,2,52
"2904","Tceno",1,2,52
"2905","Tcya",4,1,52
"2906","Tfla",5,2,52
"2907","TflaA",1,1,52
"2908","TflaB",1,2,52
"2909","Tger",6,1,52
"2910","Tnot",1,2,52
"2911","Trob",1,1,52
"2912","Tscu",1,1,52
"2913","Aaet",5,3,53
"2914","Aars",4,2,53
"2915","Abula",3,2,53
"2916","Abut",1,1,53
"2917","Alat",1,2,53
"2918","Aski",2,2,53
"2919","Aspci",1,2,53
"2920","Bapa",2,2,53
"2921","Brac5",1,3,53
"2922","Cdia",8,1,53
"2923","Ceur",1,7,53
"2924","Clyn.",5,1,53
"2925","Cnau",2,5,53
"2926","Cpen",2,2,53
