"","species","interactions","outdegree","rep"
"1582","Plant-Lvu",13,9,32
"1583","Plant-Pbi",9,20,32
"1584","Plant-Pgr",3,0,32
"1585","Plant-Rbu",21,27,32
"1586","Plant-Sen",4,3,32
"1587","Plant-Sho",9,10,32
"1588","Plant-Sin",3,11,32
"1589","Plant-Soc",21,23,32
"1590","Plant-Son",16,10,32
"1591","Plant-Svu",2,9,32
"1592","Plant-Tar",2,3,32
"1593","Plant-Tof",14,19,32
"1594","Plant-Tpr",1,5,32
"1595","Plant-TvuF",53,44,32
"1596","Plant-TvuHF",54,43,32
"1597","Plant-Upa",3,8,32
"1598","Plant-Vcr",10,7,32
"1599","Plant-Vic",1,5,32
"1600","Plant-Vpu",8,7,32
"1601","Plant-Ain",2,3,33
"1602","Plant-Ama",4,5,33
"1603","Plant-Ata",1,4,33
"1604","Plant-Aza",8,11,33
"1605","Plant-Bra",11,16,33
"1606","Plant-Cal",47,31,33
"1607","Plant-Cem",2,1,33
"1608","Plant-Cer",4,2,33
"1609","Plant-Cmo",17,8,33
"1610","Plant-Cmon",1,8,33
"1611","Plant-Csa",111,100,33
"1612","Plant-Csc",46,32,33
"1613","Plant-Dpe",2,5,33
"1614","Plant-Eam",6,4,33
"1615","Plant-Ech",42,32,33
"1616","Plant-Ecy",27,8,33
"1617","Plant-Ese",2,3,33
"1618","Plant-Evu",3,3,33
"1619","Plant-Fve",2,8,33
"1620","Plant-Gal",2,2,33
"1621","Plant-Ger",14,21,33
"1622","Plant-Gtr",6,9,33
"1623","Plant-Hgu",1,4,33
"1624","Plant-Hie",4,1,33
"1625","Plant-Lat",2,3,33
"1626","Plant-Lco",13,19,33
"1627","Plant-Lin",1,8,33
"1628","Plant-Lina",3,5,33
"1629","Plant-Lob",2,4,33
"1630","Plant-Lst",64,46,33
"1631","Plant-Lta",10,4,33
"1632","Plant-Lvu",13,7,33
"1633","Plant-Pbi",9,20,33
"1634","Plant-Pgr",3,2,33
"1635","Plant-Rbu",21,16,33
"1636","Plant-Sen",4,1,33
"1637","Plant-Sho",9,12,33
"1638","Plant-Sin",3,13,33
"1639","Plant-Soc",21,22,33
"1640","Plant-Son",16,17,33
"1641","Plant-Svu",2,15,33
"1642","Plant-Tar",2,5,33
"1643","Plant-Tof",14,22,33
"1644","Plant-Tpr",1,8,33
"1645","Plant-TvuF",53,48,33
"1646","Plant-TvuHF",54,34,33
"1647","Plant-Upa",3,4,33
"1648","Plant-Vcr",10,0,33
"1649","Plant-Vic",1,2,33
"1650","Plant-Vpu",8,7,33
"1651","Plant-Ain",2,9,34
"1652","Plant-Ama",4,9,34
"1653","Plant-Ata",1,6,34
"1654","Plant-Aza",8,13,34
"1655","Plant-Bra",11,7,34
"1656","Plant-Cal",47,39,34
"1657","Plant-Cem",2,3,34
"1658","Plant-Cer",4,3,34
"1659","Plant-Cmo",17,9,34
"1660","Plant-Cmon",1,3,34
"1661","Plant-Csa",111,95,34
"1662","Plant-Csc",46,44,34
"1663","Plant-Dpe",2,5,34
"1664","Plant-Eam",6,2,34
"1665","Plant-Ech",42,40,34
"1666","Plant-Ecy",27,13,34
"1667","Plant-Ese",2,7,34
"1668","Plant-Evu",3,8,34
"1669","Plant-Fve",2,12,34
"1670","Plant-Gal",2,8,34
"1671","Plant-Ger",14,19,34
"1672","Plant-Gtr",6,8,34
"1673","Plant-Hgu",1,3,34
"1674","Plant-Hie",4,5,34
"1675","Plant-Lat",2,3,34
"1676","Plant-Lco",13,19,34
"1677","Plant-Lin",1,10,34
"1678","Plant-Lina",3,3,34
"1679","Plant-Lob",2,7,34
"1680","Plant-Lst",64,55,34
"1681","Plant-Lta",10,6,34
"1682","Plant-Lvu",13,6,34
"1683","Plant-Pbi",9,21,34
"1684","Plant-Pgr",3,5,34
"1685","Plant-Rbu",21,33,34
"1686","Plant-Sen",4,1,34
"1687","Plant-Sho",9,10,34
"1688","Plant-Sin",3,7,34
"1689","Plant-Soc",21,22,34
"1690","Plant-Son",16,14,34
"1691","Plant-Svu",2,5,34
"1692","Plant-Tar",2,3,34
"1693","Plant-Tof",14,13,34
"1694","Plant-Tpr",1,10,34
"1695","Plant-TvuF",53,47,34
"1696","Plant-TvuHF",54,46,34
"1697","Plant-Upa",3,6,34
"1698","Plant-Vcr",10,3,34
"1699","Plant-Vic",1,6,34
"1700","Plant-Vpu",8,4,34
"1701","Plant-Ain",2,6,35
"1702","Plant-Ama",4,6,35
"1703","Plant-Ata",1,2,35
"1704","Plant-Aza",8,13,35
"1705","Plant-Bra",11,12,35
"1706","Plant-Cal",47,41,35
"1707","Plant-Cem",2,3,35
"1708","Plant-Cer",4,4,35
"1709","Plant-Cmo",17,10,35
"1710","Plant-Cmon",1,4,35
"1711","Plant-Csa",111,95,35
"1712","Plant-Csc",46,29,35
"1713","Plant-Dpe",2,3,35
"1714","Plant-Eam",6,3,35
"1715","Plant-Ech",42,43,35
"1716","Plant-Ecy",27,6,35
"1717","Plant-Ese",2,6,35
"1718","Plant-Evu",3,4,35
"1719","Plant-Fve",2,9,35
"1720","Plant-Gal",2,7,35
"1721","Plant-Ger",14,17,35
"1722","Plant-Gtr",6,7,35
"1723","Plant-Hgu",1,1,35
"1724","Plant-Hie",4,2,35
"1725","Plant-Lat",2,2,35
"1726","Plant-Lco",13,20,35
"1727","Plant-Lin",1,3,35
"1728","Plant-Lina",3,4,35
"1729","Plant-Lob",2,5,35
"1730","Plant-Lst",64,50,35
"1731","Plant-Lta",10,4,35
"1732","Plant-Lvu",13,6,35
"1733","Plant-Pbi",9,14,35
"1734","Plant-Pgr",3,5,35
"1735","Plant-Rbu",21,21,35
"1736","Plant-Sen",4,1,35
"1737","Plant-Sho",9,18,35
"1738","Plant-Sin",3,13,35
"1739","Plant-Soc",21,19,35
"1740","Plant-Son",16,16,35
"1741","Plant-Svu",2,11,35
"1742","Plant-Tar",2,2,35
"1743","Plant-Tof",14,15,35
"1744","Plant-Tpr",1,8,35
"1745","Plant-TvuF",53,39,35
"1746","Plant-TvuHF",54,39,35
"1747","Plant-Upa",3,6,35
"1748","Plant-Vcr",10,3,35
"1749","Plant-Vic",1,4,35
"1750","Plant-Vpu",8,8,35
"1751","Plant-Ain",2,7,36
"1752","Plant-Ama",4,0,36
"1753","Plant-Ata",1,2,36
"1754","Plant-Aza",8,13,36
"1755","Plant-Bra",11,14,36
"1756","Plant-Cal",47,35,36
"1757","Plant-Cem",2,2,36
"1758","Plant-Cer",4,4,36
"1759","Plant-Cmo",17,11,36
"1760","Plant-Cmon",1,5,36
"1761","Plant-Csa",111,96,36
"1762","Plant-Csc",46,42,36
"1763","Plant-Dpe",2,5,36
"1764","Plant-Eam",6,2,36
"1765","Plant-Ech",42,34,36
"1766","Plant-Ecy",27,4,36
"1767","Plant-Ese",2,5,36
"1768","Plant-Evu",3,3,36
"1769","Plant-Fve",2,7,36
"1770","Plant-Gal",2,4,36
"1771","Plant-Ger",14,18,36
"1772","Plant-Gtr",6,11,36
"1773","Plant-Hgu",1,1,36
"1774","Plant-Hie",4,4,36
"1775","Plant-Lat",2,1,36
"1776","Plant-Lco",13,13,36
"1777","Plant-Lin",1,9,36
"1778","Plant-Lina",3,4,36
"1779","Plant-Lob",2,2,36
"1780","Plant-Lst",64,46,36
"1781","Plant-Lta",10,3,36
"1782","Plant-Lvu",13,3,36
"1783","Plant-Pbi",9,20,36
"1784","Plant-Pgr",3,2,36
"1785","Plant-Rbu",21,26,36
"1786","Plant-Sen",4,0,36
"1787","Plant-Sho",9,15,36
"1788","Plant-Sin",3,13,36
"1789","Plant-Soc",21,22,36
"1790","Plant-Son",16,10,36
"1791","Plant-Svu",2,18,36
"1792","Plant-Tar",2,1,36
"1793","Plant-Tof",14,18,36
"1794","Plant-Tpr",1,14,36
"1795","Plant-TvuF",53,47,36
"1796","Plant-TvuHF",54,36,36
"1797","Plant-Upa",3,6,36
"1798","Plant-Vcr",10,2,36
"1799","Plant-Vic",1,4,36
"1800","Plant-Vpu",8,10,36
"1801","Plant-Ain",2,6,37
"1802","Plant-Ama",4,3,37
"1803","Plant-Ata",1,1,37
"1804","Plant-Aza",8,13,37
"1805","Plant-Bra",11,7,37
"1806","Plant-Cal",47,34,37
"1807","Plant-Cem",2,4,37
"1808","Plant-Cer",4,3,37
"1809","Plant-Cmo",17,2,37
"1810","Plant-Cmon",1,7,37
"1811","Plant-Csa",111,103,37
"1812","Plant-Csc",46,32,37
"1813","Plant-Dpe",2,3,37
"1814","Plant-Eam",6,3,37
"1815","Plant-Ech",42,38,37
"1816","Plant-Ecy",27,14,37
"1817","Plant-Ese",2,0,37
"1818","Plant-Evu",3,3,37
"1819","Plant-Fve",2,8,37
"1820","Plant-Gal",2,3,37
"1821","Plant-Ger",14,19,37
"1822","Plant-Gtr",6,3,37
"1823","Plant-Hgu",1,2,37
"1824","Plant-Hie",4,2,37
"1825","Plant-Lat",2,3,37
"1826","Plant-Lco",13,15,37
"1827","Plant-Lin",1,8,37
"1828","Plant-Lina",3,7,37
"1829","Plant-Lob",2,4,37
"1830","Plant-Lst",64,50,37
"1831","Plant-Lta",10,3,37
"1832","Plant-Lvu",13,9,37
"1833","Plant-Pbi",9,19,37
"1834","Plant-Pgr",3,2,37
"1835","Plant-Rbu",21,20,37
"1836","Plant-Sen",4,3,37
"1837","Plant-Sho",9,9,37
"1838","Plant-Sin",3,14,37
"1839","Plant-Soc",21,23,37
"1840","Plant-Son",16,18,37
"1841","Plant-Svu",2,8,37
"1842","Plant-Tar",2,3,37
"1843","Plant-Tof",14,16,37
"1844","Plant-Tpr",1,16,37
"1845","Plant-TvuF",53,37,37
"1846","Plant-TvuHF",54,40,37
"1847","Plant-Upa",3,10,37
"1848","Plant-Vcr",10,4,37
"1849","Plant-Vic",1,3,37
"1850","Plant-Vpu",8,2,37
"1851","Plant-Ain",2,2,38
"1852","Plant-Ama",4,5,38
"1853","Plant-Ata",1,4,38
"1854","Plant-Aza",8,8,38
"1855","Plant-Bra",11,7,38
"1856","Plant-Cal",47,33,38
"1857","Plant-Cem",2,0,38
"1858","Plant-Cer",4,4,38
"1859","Plant-Cmo",17,8,38
"1860","Plant-Cmon",1,3,38
"1861","Plant-Csa",111,89,38
"1862","Plant-Csc",46,37,38
"1863","Plant-Dpe",2,5,38
"1864","Plant-Eam",6,3,38
"1865","Plant-Ech",42,39,38
"1866","Plant-Ecy",27,11,38
"1867","Plant-Ese",2,7,38
"1868","Plant-Evu",3,4,38
"1869","Plant-Fve",2,6,38
"1870","Plant-Gal",2,5,38
"1871","Plant-Ger",14,21,38
"1872","Plant-Gtr",6,9,38
"1873","Plant-Hgu",1,5,38
"1874","Plant-Hie",4,2,38
"1875","Plant-Lat",2,2,38
"1876","Plant-Lco",13,16,38
"1877","Plant-Lin",1,10,38
"1878","Plant-Lina",3,6,38
"1879","Plant-Lob",2,4,38
"1880","Plant-Lst",64,60,38
"1881","Plant-Lta",10,5,38
"1882","Plant-Lvu",13,7,38
"1883","Plant-Pbi",9,20,38
"1884","Plant-Pgr",3,1,38
"1885","Plant-Rbu",21,21,38
"1886","Plant-Sen",4,1,38
"1887","Plant-Sho",9,8,38
"1888","Plant-Sin",3,22,38
"1889","Plant-Soc",21,15,38
"1890","Plant-Son",16,14,38
"1891","Plant-Svu",2,7,38
"1892","Plant-Tar",2,4,38
"1893","Plant-Tof",14,20,38
"1894","Plant-Tpr",1,10,38
"1895","Plant-TvuF",53,42,38
"1896","Plant-TvuHF",54,38,38
"1897","Plant-Upa",3,13,38
"1898","Plant-Vcr",10,6,38
"1899","Plant-Vic",1,6,38
"1900","Plant-Vpu",8,9,38
"1901","Plant-Ain",2,6,39
"1902","Plant-Ama",4,2,39
"1903","Plant-Ata",1,7,39
"1904","Plant-Aza",8,8,39
"1905","Plant-Bra",11,11,39
"1906","Plant-Cal",47,32,39
"1907","Plant-Cem",2,3,39
"1908","Plant-Cer",4,2,39
"1909","Plant-Cmo",17,8,39
"1910","Plant-Cmon",1,8,39
"1911","Plant-Csa",111,76,39
"1912","Plant-Csc",46,42,39
"1913","Plant-Dpe",2,6,39
"1914","Plant-Eam",6,1,39
"1915","Plant-Ech",42,35,39
"1916","Plant-Ecy",27,13,39
"1917","Plant-Ese",2,7,39
"1918","Plant-Evu",3,8,39
"1919","Plant-Fve",2,10,39
"1920","Plant-Gal",2,7,39
"1921","Plant-Ger",14,30,39
"1922","Plant-Gtr",6,5,39
"1923","Plant-Hgu",1,2,39
"1924","Plant-Hie",4,5,39
"1925","Plant-Lat",2,7,39
"1926","Plant-Lco",13,19,39
"1927","Plant-Lin",1,8,39
"1928","Plant-Lina",3,3,39
"1929","Plant-Lob",2,7,39
"1930","Plant-Lst",64,55,39
"1931","Plant-Lta",10,10,39
"1932","Plant-Lvu",13,8,39
"1933","Plant-Pbi",9,13,39
"1934","Plant-Pgr",3,5,39
"1935","Plant-Rbu",21,27,39
"1936","Plant-Sen",4,1,39
"1937","Plant-Sho",9,12,39
"1938","Plant-Sin",3,14,39
"1939","Plant-Soc",21,29,39
"1940","Plant-Son",16,9,39
"1941","Plant-Svu",2,12,39
"1942","Plant-Tar",2,3,39
"1943","Plant-Tof",14,12,39
"1944","Plant-Tpr",1,9,39
"1945","Plant-TvuF",53,42,39
"1946","Plant-TvuHF",54,33,39
"1947","Plant-Upa",3,10,39
"1948","Plant-Vcr",10,7,39
"1949","Plant-Vic",1,4,39
"1950","Plant-Vpu",8,9,39
"1951","Plant-Ain",2,6,40
"1952","Plant-Ama",4,7,40
"1953","Plant-Ata",1,3,40
"1954","Plant-Aza",8,16,40
"1955","Plant-Bra",11,11,40
"1956","Plant-Cal",47,24,40
"1957","Plant-Cem",2,2,40
"1958","Plant-Cer",4,3,40
"1959","Plant-Cmo",17,6,40
"1960","Plant-Cmon",1,4,40
"1961","Plant-Csa",111,81,40
"1962","Plant-Csc",46,41,40
"1963","Plant-Dpe",2,4,40
"1964","Plant-Eam",6,2,40
"1965","Plant-Ech",42,40,40
"1966","Plant-Ecy",27,14,40
"1967","Plant-Ese",2,4,40
"1968","Plant-Evu",3,1,40
"1969","Plant-Fve",2,10,40
"1970","Plant-Gal",2,2,40
"1971","Plant-Ger",14,26,40
"1972","Plant-Gtr",6,4,40
"1973","Plant-Hgu",1,4,40
"1974","Plant-Hie",4,3,40
"1975","Plant-Lat",2,0,40
"1976","Plant-Lco",13,17,40
"1977","Plant-Lin",1,9,40
"1978","Plant-Lina",3,7,40
"1979","Plant-Lob",2,5,40
"1980","Plant-Lst",64,48,40
"1981","Plant-Lta",10,3,40
"1982","Plant-Lvu",13,7,40
"1983","Plant-Pbi",9,22,40
"1984","Plant-Pgr",3,2,40
"1985","Plant-Rbu",21,35,40
"1986","Plant-Sen",4,4,40
"1987","Plant-Sho",9,6,40
"1988","Plant-Sin",3,13,40
"1989","Plant-Soc",21,19,40
"1990","Plant-Son",16,9,40
"1991","Plant-Svu",2,13,40
"1992","Plant-Tar",2,4,40
"1993","Plant-Tof",14,18,40
"1994","Plant-Tpr",1,11,40
"1995","Plant-TvuF",53,38,40
"1996","Plant-TvuHF",54,44,40
"1997","Plant-Upa",3,7,40
"1998","Plant-Vcr",10,5,40
"1999","Plant-Vic",1,4,40
"2000","Plant-Vpu",8,10,40
"2001","Plant-Ain",2,4,41
"2002","Plant-Ama",4,4,41
"2003","Plant-Ata",1,10,41
"2004","Plant-Aza",8,12,41
"2005","Plant-Bra",11,9,41
"2006","Plant-Cal",47,41,41
"2007","Plant-Cem",2,5,41
"2008","Plant-Cer",4,2,41
"2009","Plant-Cmo",17,7,41
"2010","Plant-Cmon",1,3,41
"2011","Plant-Csa",111,100,41
"2012","Plant-Csc",46,31,41
"2013","Plant-Dpe",2,3,41
"2014","Plant-Eam",6,5,41
"2015","Plant-Ech",42,34,41
"2016","Plant-Ecy",27,14,41
"2017","Plant-Ese",2,5,41
"2018","Plant-Evu",3,4,41
"2019","Plant-Fve",2,8,41
"2020","Plant-Gal",2,7,41
"2021","Plant-Ger",14,25,41
"2022","Plant-Gtr",6,9,41
"2023","Plant-Hgu",1,6,41
"2024","Plant-Hie",4,3,41
"2025","Plant-Lat",2,2,41
"2026","Plant-Lco",13,11,41
"2027","Plant-Lin",1,8,41
"2028","Plant-Lina",3,7,41
"2029","Plant-Lob",2,6,41
"2030","Plant-Lst",64,54,41
"2031","Plant-Lta",10,5,41
"2032","Plant-Lvu",13,6,41
"2033","Plant-Pbi",9,22,41
"2034","Plant-Pgr",3,3,41
"2035","Plant-Rbu",21,21,41
"2036","Plant-Sen",4,4,41
"2037","Plant-Sho",9,13,41
"2038","Plant-Sin",3,9,41
"2039","Plant-Soc",21,18,41
"2040","Plant-Son",16,11,41
"2041","Plant-Svu",2,8,41
"2042","Plant-Tar",2,6,41
"2043","Plant-Tof",14,15,41
"2044","Plant-Tpr",1,8,41
"2045","Plant-TvuF",53,37,41
"2046","Plant-TvuHF",54,34,41
"2047","Plant-Upa",3,11,41
"2048","Plant-Vcr",10,2,41
"2049","Plant-Vic",1,10,41
"2050","Plant-Vpu",8,5,41
"2051","Plant-Ain",2,7,42
"2052","Plant-Ama",4,5,42
"2053","Plant-Ata",1,5,42
"2054","Plant-Aza",8,10,42
"2055","Plant-Bra",11,10,42
"2056","Plant-Cal",47,38,42
"2057","Plant-Cem",2,2,42
"2058","Plant-Cer",4,2,42
"2059","Plant-Cmo",17,10,42
"2060","Plant-Cmon",1,6,42
"2061","Plant-Csa",111,93,42
"2062","Plant-Csc",46,37,42
"2063","Plant-Dpe",2,3,42
"2064","Plant-Eam",6,1,42
"2065","Plant-Ech",42,38,42
"2066","Plant-Ecy",27,11,42
"2067","Plant-Ese",2,4,42
"2068","Plant-Evu",3,2,42
"2069","Plant-Fve",2,7,42
"2070","Plant-Gal",2,3,42
"2071","Plant-Ger",14,23,42
"2072","Plant-Gtr",6,6,42
"2073","Plant-Hgu",1,6,42
"2074","Plant-Hie",4,1,42
"2075","Plant-Lat",2,4,42
"2076","Plant-Lco",13,17,42
"2077","Plant-Lin",1,10,42
"2078","Plant-Lina",3,4,42
"2079","Plant-Lob",2,4,42
"2080","Plant-Lst",64,43,42
"2081","Plant-Lta",10,9,42
"2082","Plant-Lvu",13,5,42
"2083","Plant-Pbi",9,22,42
"2084","Plant-Pgr",3,1,42
"2085","Plant-Rbu",21,19,42
"2086","Plant-Sen",4,0,42
"2087","Plant-Sho",9,8,42
"2088","Plant-Sin",3,15,42
"2089","Plant-Soc",21,16,42
"2090","Plant-Son",16,17,42
"2091","Plant-Svu",2,9,42
"2092","Plant-Tar",2,4,42
"2093","Plant-Tof",14,14,42
"2094","Plant-Tpr",1,8,42
"2095","Plant-TvuF",53,40,42
"2096","Plant-TvuHF",54,39,42
"2097","Plant-Upa",3,7,42
"2098","Plant-Vcr",10,0,42
"2099","Plant-Vic",1,7,42
"2100","Plant-Vpu",8,5,42
"2101","Plant-Ain",2,8,43
"2102","Plant-Ama",4,4,43
"2103","Plant-Ata",1,5,43
"2104","Plant-Aza",8,18,43
"2105","Plant-Bra",11,12,43
"2106","Plant-Cal",47,38,43
"2107","Plant-Cem",2,2,43
"2108","Plant-Cer",4,2,43
"2109","Plant-Cmo",17,9,43
"2110","Plant-Cmon",1,7,43
"2111","Plant-Csa",111,82,43
"2112","Plant-Csc",46,39,43
"2113","Plant-Dpe",2,4,43
"2114","Plant-Eam",6,1,43
"2115","Plant-Ech",42,42,43
"2116","Plant-Ecy",27,7,43
"2117","Plant-Ese",2,3,43
"2118","Plant-Evu",3,7,43
"2119","Plant-Fve",2,13,43
"2120","Plant-Gal",2,7,43
"2121","Plant-Ger",14,17,43
"2122","Plant-Gtr",6,11,43
"2123","Plant-Hgu",1,2,43
"2124","Plant-Hie",4,4,43
"2125","Plant-Lat",2,2,43
"2126","Plant-Lco",13,14,43
"2127","Plant-Lin",1,4,43
"2128","Plant-Lina",3,0,43
"2129","Plant-Lob",2,2,43
"2130","Plant-Lst",64,51,43
"2131","Plant-Lta",10,4,43
"2132","Plant-Lvu",13,6,43
"2133","Plant-Pbi",9,25,43
"2134","Plant-Pgr",3,2,43
"2135","Plant-Rbu",21,21,43
"2136","Plant-Sen",4,0,43
"2137","Plant-Sho",9,4,43
"2138","Plant-Sin",3,9,43
"2139","Plant-Soc",21,22,43
"2140","Plant-Son",16,14,43
"2141","Plant-Svu",2,14,43
"2142","Plant-Tar",2,1,43
"2143","Plant-Tof",14,17,43
"2144","Plant-Tpr",1,7,43
"2145","Plant-TvuF",53,48,43
"2146","Plant-TvuHF",54,40,43
"2147","Plant-Upa",3,9,43
"2148","Plant-Vcr",10,10,43
"2149","Plant-Vic",1,4,43
"2150","Plant-Vpu",8,8,43
"2151","Plant-Ain",2,4,44
"2152","Plant-Ama",4,6,44
"2153","Plant-Ata",1,6,44
"2154","Plant-Aza",8,8,44
"2155","Plant-Bra",11,16,44
"2156","Plant-Cal",47,34,44
"2157","Plant-Cem",2,3,44
"2158","Plant-Cer",4,2,44
"2159","Plant-Cmo",17,9,44
"2160","Plant-Cmon",1,2,44
"2161","Plant-Csa",111,90,44
"2162","Plant-Csc",46,35,44
"2163","Plant-Dpe",2,4,44
"2164","Plant-Eam",6,1,44
"2165","Plant-Ech",42,43,44
"2166","Plant-Ecy",27,9,44
"2167","Plant-Ese",2,2,44
"2168","Plant-Evu",3,6,44
"2169","Plant-Fve",2,12,44
"2170","Plant-Gal",2,2,44
"2171","Plant-Ger",14,25,44
"2172","Plant-Gtr",6,6,44
"2173","Plant-Hgu",1,1,44
"2174","Plant-Hie",4,2,44
"2175","Plant-Lat",2,2,44
"2176","Plant-Lco",13,26,44
"2177","Plant-Lin",1,6,44
"2178","Plant-Lina",3,3,44
"2179","Plant-Lob",2,7,44
"2180","Plant-Lst",64,46,44
"2181","Plant-Lta",10,7,44
"2182","Plant-Lvu",13,9,44
"2183","Plant-Pbi",9,20,44
"2184","Plant-Pgr",3,3,44
"2185","Plant-Rbu",21,23,44
"2186","Plant-Sen",4,3,44
"2187","Plant-Sho",9,11,44
"2188","Plant-Sin",3,12,44
"2189","Plant-Soc",21,16,44
"2190","Plant-Son",16,15,44
"2191","Plant-Svu",2,8,44
"2192","Plant-Tar",2,6,44
"2193","Plant-Tof",14,13,44
"2194","Plant-Tpr",1,7,44
"2195","Plant-TvuF",53,43,44
"2196","Plant-TvuHF",54,55,44
"2197","Plant-Upa",3,6,44
"2198","Plant-Vcr",10,2,44
"2199","Plant-Vic",1,10,44
"2200","Plant-Vpu",8,11,44
"2201","Plant-Ain",2,3,45
"2202","Plant-Ama",4,4,45
"2203","Plant-Ata",1,1,45
"2204","Plant-Aza",8,15,45
"2205","Plant-Bra",11,3,45
"2206","Plant-Cal",47,34,45
"2207","Plant-Cem",2,4,45
"2208","Plant-Cer",4,4,45
"2209","Plant-Cmo",17,14,45
"2210","Plant-Cmon",1,8,45
"2211","Plant-Csa",111,98,45
"2212","Plant-Csc",46,45,45
"2213","Plant-Dpe",2,4,45
"2214","Plant-Eam",6,3,45
"2215","Plant-Ech",42,35,45
"2216","Plant-Ecy",27,11,45
"2217","Plant-Ese",2,2,45
"2218","Plant-Evu",3,7,45
"2219","Plant-Fve",2,9,45
"2220","Plant-Gal",2,4,45
"2221","Plant-Ger",14,23,45
"2222","Plant-Gtr",6,8,45
"2223","Plant-Hgu",1,5,45
"2224","Plant-Hie",4,8,45
"2225","Plant-Lat",2,6,45
"2226","Plant-Lco",13,21,45
"2227","Plant-Lin",1,10,45
"2228","Plant-Lina",3,3,45
"2229","Plant-Lob",2,4,45
"2230","Plant-Lst",64,48,45
"2231","Plant-Lta",10,6,45
"2232","Plant-Lvu",13,14,45
"2233","Plant-Pbi",9,18,45
"2234","Plant-Pgr",3,3,45
"2235","Plant-Rbu",21,26,45
"2236","Plant-Sen",4,4,45
"2237","Plant-Sho",9,11,45
"2238","Plant-Sin",3,14,45
"2239","Plant-Soc",21,14,45
"2240","Plant-Son",16,15,45
"2241","Plant-Svu",2,5,45
"2242","Plant-Tar",2,4,45
"2243","Plant-Tof",14,10,45
"2244","Plant-Tpr",1,8,45
"2245","Plant-TvuF",53,44,45
"2246","Plant-TvuHF",54,37,45
"2247","Plant-Upa",3,9,45
"2248","Plant-Vcr",10,4,45
"2249","Plant-Vic",1,6,45
"2250","Plant-Vpu",8,8,45
"2251","Plant-Ain",2,1,46
"2252","Plant-Ama",4,8,46
"2253","Plant-Ata",1,7,46
"2254","Plant-Aza",8,16,46
"2255","Plant-Bra",11,7,46
"2256","Plant-Cal",47,39,46
"2257","Plant-Cem",2,2,46
"2258","Plant-Cer",4,3,46
"2259","Plant-Cmo",17,11,46
"2260","Plant-Cmon",1,5,46
"2261","Plant-Csa",111,98,46
"2262","Plant-Csc",46,33,46
"2263","Plant-Dpe",2,4,46
"2264","Plant-Eam",6,3,46
"2265","Plant-Ech",42,37,46
"2266","Plant-Ecy",27,9,46
"2267","Plant-Ese",2,6,46
"2268","Plant-Evu",3,5,46
"2269","Plant-Fve",2,9,46
"2270","Plant-Gal",2,6,46
"2271","Plant-Ger",14,26,46
"2272","Plant-Gtr",6,9,46
"2273","Plant-Hgu",1,5,46
"2274","Plant-Hie",4,5,46
"2275","Plant-Lat",2,5,46
"2276","Plant-Lco",13,22,46
"2277","Plant-Lin",1,9,46
"2278","Plant-Lina",3,4,46
"2279","Plant-Lob",2,3,46
"2280","Plant-Lst",64,49,46
"2281","Plant-Lta",10,4,46
"2282","Plant-Lvu",13,5,46
"2283","Plant-Pbi",9,15,46
"2284","Plant-Pgr",3,7,46
"2285","Plant-Rbu",21,19,46
"2286","Plant-Sen",4,2,46
"2287","Plant-Sho",9,10,46
"2288","Plant-Sin",3,14,46
"2289","Plant-Soc",21,14,46
"2290","Plant-Son",16,16,46
"2291","Plant-Svu",2,5,46
"2292","Plant-Tar",2,6,46
"2293","Plant-Tof",14,20,46
"2294","Plant-Tpr",1,7,46
"2295","Plant-TvuF",53,54,46
"2296","Plant-TvuHF",54,40,46
"2297","Plant-Upa",3,7,46
"2298","Plant-Vcr",10,6,46
"2299","Plant-Vic",1,8,46
"2300","Plant-Vpu",8,6,46
"2301","Plant-Ain",2,4,47
"2302","Plant-Ama",4,2,47
"2303","Plant-Ata",1,2,47
"2304","Plant-Aza",8,12,47
"2305","Plant-Bra",11,11,47
"2306","Plant-Cal",47,28,47
"2307","Plant-Cem",2,3,47
"2308","Plant-Cer",4,2,47
"2309","Plant-Cmo",17,10,47
"2310","Plant-Cmon",1,5,47
"2311","Plant-Csa",111,88,47
"2312","Plant-Csc",46,42,47
"2313","Plant-Dpe",2,6,47
"2314","Plant-Eam",6,1,47
"2315","Plant-Ech",42,38,47
"2316","Plant-Ecy",27,12,47
"2317","Plant-Ese",2,6,47
"2318","Plant-Evu",3,5,47
"2319","Plant-Fve",2,7,47
"2320","Plant-Gal",2,10,47
"2321","Plant-Ger",14,24,47
"2322","Plant-Gtr",6,6,47
"2323","Plant-Hgu",1,1,47
"2324","Plant-Hie",4,4,47
"2325","Plant-Lat",2,5,47
"2326","Plant-Lco",13,20,47
"2327","Plant-Lin",1,8,47
"2328","Plant-Lina",3,0,47
"2329","Plant-Lob",2,3,47
"2330","Plant-Lst",64,43,47
"2331","Plant-Lta",10,6,47
"2332","Plant-Lvu",13,8,47
"2333","Plant-Pbi",9,23,47
"2334","Plant-Pgr",3,2,47
"2335","Plant-Rbu",21,28,47
"2336","Plant-Sen",4,4,47
"2337","Plant-Sho",9,12,47
"2338","Plant-Sin",3,17,47
"2339","Plant-Soc",21,23,47
"2340","Plant-Son",16,10,47
"2341","Plant-Svu",2,8,47
"2342","Plant-Tar",2,2,47
"2343","Plant-Tof",14,15,47
"2344","Plant-Tpr",1,11,47
"2345","Plant-TvuF",53,50,47
