"","species","interactions","indegree","rep"
"9083","Pol-Ort2",7,6,47
"9084","Pol-Ort3",1,1,47
"9085","Pol-Ort4",1,4,47
"9086","Pol-Oru",2,2,47
"9087","Pol-Osm",1,6,47
"9088","Pol-Osm1",2,1,47
"9089","Pol-Osm2",1,2,47
"9090","Pol-Osm3",6,7,47
"9091","Pol-Osm5",2,3,47
"9092","Pol-Osm6",1,2,47
"9093","Pol-Osm7",2,2,47
"9094","Pol-Otr",1,2,47
"9095","Pol-Pae",1,1,47
"9096","Pol-Pan1",1,2,47
"9097","Pol-Par",9,4,47
"9098","Pol-Pdo",1,2,47
"9099","Pol-Pen2",2,4,47
"9100","Pol-Ppa",2,3,47
"9101","Pol-Ppy",8,6,47
"9102","Pol-Pra",2,1,47
"9103","Pol-Pse",5,3,47
"9104","Pol-Red",3,5,47
"9105","Pol-Sca",17,9,47
"9106","Pol-Spe",2,4,47
"9107","Pol-Ssc",5,4,47
"9108","Pol-Sse",1,1,47
"9109","Pol-Syr4",2,1,47
"9110","Pol-Syr5",1,1,47
"9111","Pol-Syr6",1,1,47
"9112","Pol-Tep",1,2,47
"9113","Pol-Tro",3,1,47
"9114","Pol-Tsq",1,1,47
"9115","Pol-Vge",1,6,47
"9116","Pol-Xan",3,2,47
"9117","Pol-Xvi",1,1,47
"9118","Pol-Zyg",2,1,47
"9119","Pol-Aan",5,5,48
"9120","Pol-Aca",2,4,48
"9121","Pol-Ade",11,7,48
"9122","Pol-Adeg",2,3,48
"9123","Pol-Adi",3,4,48
"9124","Pol-Afu",7,5,48
"9125","Pol-Aful",2,5,48
"9126","Pol-Ahu",3,5,48
"9127","Pol-Ame",13,15,48
"9128","Pol-And",3,2,48
"9129","Pol-And1",1,2,48
"9130","Pol-And10",2,2,48
"9131","Pol-And11",1,3,48
"9132","Pol-And12",2,1,48
"9133","Pol-And2",9,8,48
"9134","Pol-And3",5,5,48
"9135","Pol-And5",8,13,48
"9136","Pol-And6",1,2,48
"9137","Pol-And7",1,2,48
"9138","Pol-And8",1,3,48
"9139","Pol-And9",1,2,48
"9140","Pol-Ani",11,7,48
"9141","Pol-Ant",7,7,48
"9142","Pol-Ant1",1,1,48
"9143","Pol-Ant2",8,4,48
"9144","Pol-Ant3",4,3,48
"9145","Pol-Ant4",3,4,48
"9146","Pol-Ant5",1,3,48
"9147","Pol-Anthi1",1,2,48
"9148","Pol-Anthr",4,7,48
"9149","Pol-Apl",9,8,48
"9150","Pol-Ase",2,3,48
"9151","Pol-Att",5,1,48
"9152","Pol-Bib1",1,1,48
"9153","Pol-Bla",1,1,48
"9154","Pol-Bme",1,2,48
"9155","Pol-Bom1",15,4,48
"9156","Pol-Bom2",1,3,48
"9157","Pol-Bom3",10,4,48
"9158","Pol-Bom4",10,3,48
"9159","Pol-Bpa",8,5,48
"9160","Pol-Bru1",4,5,48
"9161","Pol-Bru2",3,5,48
"9162","Pol-Bru3",1,3,48
"9163","Pol-Bte",13,8,48
"9164","Pol-Cae",1,1,48
"9165","Pol-Cal",1,1,48
"9166","Pol-Call",5,8,48
"9167","Pol-Ccr",6,4,48
"9168","Pol-Ccro",1,4,48
"9169","Pol-Ccu",6,4,48
"9170","Pol-Ccy",5,3,48
"9171","Pol-Cer1",1,2,48
"9172","Pol-Chal",4,8,48
"9173","Pol-Che1",6,7,48
"9174","Pol-Che2",2,1,48
"9175","Pol-Che3",1,2,48
"9176","Pol-Chr",5,6,48
"9177","Pol-Chry1",2,5,48
"9178","Pol-Cla",6,4,48
"9179","Pol-Clan",2,1,48
"9180","Pol-Col3",1,1,48
"9181","Pol-Col4",1,3,48
"9182","Pol-Col5",1,3,48
"9183","Pol-Coll",1,1,48
"9184","Pol-Con",1,1,48
"9185","Pol-Cpi",5,2,48
"9186","Pol-Cru",3,3,48
"9187","Pol-Csc",2,2,48
"9188","Pol-Cur1",2,2,48
"9189","Pol-Cur2",2,3,48
"9190","Pol-Cur3",1,1,48
"9191","Pol-Dan",3,4,48
"9192","Pol-Das",7,3,48
"9193","Pol-Dba",4,4,48
"9194","Pol-Dip1",7,6,48
"9195","Pol-Dip11",2,1,48
"9196","Pol-Dip12",1,4,48
"9197","Pol-Dip2",7,8,48
"9198","Pol-Dip22",4,1,48
"9199","Pol-Dip23",2,2,48
"9200","Pol-Dip24",1,1,48
"9201","Pol-Dip3",3,6,48
"9202","Pol-Dip4",4,3,48
"9203","Pol-Dip5",1,1,48
"9204","Pol-Dip6",1,1,48
"9205","Pol-Eba",19,10,48
"9206","Pol-Eer",5,11,48
"9207","Pol-Eri1",4,5,48
"9208","Pol-Ete",10,5,48
"9209","Pol-Euc1",4,6,48
"9210","Pol-Eup",13,6,48
"9211","Pol-Fge",9,4,48
"9212","Pol-Gcl",2,1,48
"9213","Pol-Gme",1,1,48
"9214","Pol-Grh",1,1,48
"9215","Pol-Gym1",2,4,48
"9216","Pol-Gym2",1,1,48
"9217","Pol-Gym3",1,4,48
"9218","Pol-Had",1,2,48
"9219","Pol-Hal1",3,1,48
"9220","Pol-Het1",1,2,48
"9221","Pol-Het2",2,4,48
"9222","Pol-Het3",1,1,48
"9223","Pol-Het4",1,3,48
"9224","Pol-Het5",1,1,48
"9225","Pol-Hop1",1,4,48
"9226","Pol-Hop2",1,2,48
"9227","Pol-Hsc",4,6,48
"9228","Pol-Hsu",2,1,48
"9229","Pol-Hyl1",2,2,48
"9230","Pol-Ich1",1,4,48
"9231","Pol-Ich2",1,2,48
"9232","Pol-Ich3",1,1,48
"9233","Pol-Ifa",1,1,48
"9234","Pol-Ipo",3,6,48
"9235","Pol-Lae",3,11,48
"9236","Pol-Lci",2,1,48
"9237","Pol-Lep1",2,1,48
"9238","Pol-Lep2",2,3,48
"9239","Pol-Lgr",13,3,48
"9240","Pol-Lgran",2,1,48
"9241","Pol-Lme",1,1,48
"9242","Pol-Lmi",18,7,48
"9243","Pol-Lpe",14,11,48
"9244","Pol-Lph",2,7,48
"9245","Pol-Lsi",1,3,48
"9246","Pol-Luc",2,5,48
"9247","Pol-Mal1",3,3,48
"9248","Pol-Mci",2,2,48
"9249","Pol-Mec",1,3,48
"9250","Pol-Meg",2,1,48
"9251","Pol-Meg1",1,1,48
"9252","Pol-Meg2",1,1,48
"9253","Pol-Meg3",1,4,48
"9254","Pol-Mel",27,9,48
"9255","Pol-Melec1",1,3,48
"9256","Pol-Melig",7,7,48
"9257","Pol-Mer1",1,4,48
"9258","Pol-Mer2",4,7,48
"9259","Pol-Mir",5,4,48
"9260","Pol-Mor1",3,7,48
"9261","Pol-Mst",5,4,48
"9262","Pol-Nit1",3,3,48
"9263","Pol-Nom",1,3,48
"9264","Pol-Nom1",4,6,48
"9265","Pol-Nom2",4,4,48
"9266","Pol-Nom3",1,3,48
"9267","Pol-Nom4",2,5,48
"9268","Pol-Nom5",3,4,48
"9269","Pol-Nom6",1,1,48
"9270","Pol-Oca",5,4,48
"9271","Pol-Oed1",2,1,48
"9272","Pol-Ofl",9,8,48
"9273","Pol-Ofu",6,10,48
"9274","Pol-Ole",4,1,48
"9275","Pol-Oph",2,1,48
"9276","Pol-Ort1",5,8,48
"9277","Pol-Ort2",7,6,48
"9278","Pol-Ort3",1,1,48
"9279","Pol-Ort4",1,2,48
"9280","Pol-Oru",2,1,48
"9281","Pol-Osm",1,1,48
"9282","Pol-Osm1",2,1,48
"9283","Pol-Osm2",1,2,48
"9284","Pol-Osm3",6,6,48
"9285","Pol-Osm5",2,2,48
"9286","Pol-Osm6",1,1,48
"9287","Pol-Osm7",2,1,48
"9288","Pol-Otr",1,3,48
"9289","Pol-Pae",1,1,48
"9290","Pol-Pan1",1,2,48
"9291","Pol-Par",9,10,48
"9292","Pol-Pdo",1,1,48
"9293","Pol-Pen2",2,1,48
"9294","Pol-Ppa",2,5,48
"9295","Pol-Ppy",8,3,48
"9296","Pol-Pra",2,4,48
"9297","Pol-Pse",5,2,48
"9298","Pol-Red",3,1,48
"9299","Pol-Sca",17,13,48
"9300","Pol-Spe",2,1,48
"9301","Pol-Ssc",5,10,48
"9302","Pol-Sse",1,1,48
"9303","Pol-Syr4",2,1,48
"9304","Pol-Syr5",1,1,48
"9305","Pol-Syr6",1,1,48
"9306","Pol-Tep",1,1,48
"9307","Pol-Tro",3,1,48
"9308","Pol-Tsq",1,3,48
"9309","Pol-Vge",1,1,48
"9310","Pol-Xan",3,4,48
"9311","Pol-Xvi",1,1,48
"9312","Pol-Zyg",2,1,48
"9313","Pol-Aan",5,6,49
"9314","Pol-Aca",2,3,49
"9315","Pol-Ade",11,6,49
"9316","Pol-Adeg",2,4,49
"9317","Pol-Adi",3,5,49
"9318","Pol-Afu",7,11,49
"9319","Pol-Aful",2,4,49
"9320","Pol-Ahu",3,4,49
"9321","Pol-Ame",13,10,49
"9322","Pol-And",3,6,49
"9323","Pol-And1",1,1,49
"9324","Pol-And10",2,6,49
"9325","Pol-And11",1,2,49
"9326","Pol-And12",2,1,49
"9327","Pol-And2",9,6,49
"9328","Pol-And3",5,3,49
"9329","Pol-And5",8,6,49
"9330","Pol-And6",1,4,49
"9331","Pol-And7",1,1,49
"9332","Pol-And8",1,1,49
"9333","Pol-And9",1,3,49
"9334","Pol-Ani",11,7,49
"9335","Pol-Ant",7,2,49
"9336","Pol-Ant1",1,1,49
"9337","Pol-Ant2",8,9,49
"9338","Pol-Ant3",4,7,49
"9339","Pol-Ant4",3,1,49
"9340","Pol-Ant5",1,5,49
"9341","Pol-Anthi1",1,2,49
"9342","Pol-Anthr",4,5,49
"9343","Pol-Apl",9,8,49
"9344","Pol-Ase",2,5,49
"9345","Pol-Att",5,2,49
"9346","Pol-Bib1",1,2,49
"9347","Pol-Bla",1,4,49
"9348","Pol-Bme",1,3,49
"9349","Pol-Bom1",15,4,49
"9350","Pol-Bom2",1,1,49
"9351","Pol-Bom3",10,5,49
"9352","Pol-Bom4",10,5,49
"9353","Pol-Bpa",8,6,49
"9354","Pol-Bru1",4,2,49
"9355","Pol-Bru2",3,4,49
"9356","Pol-Bru3",1,7,49
"9357","Pol-Bte",13,10,49
"9358","Pol-Cae",1,3,49
"9359","Pol-Cal",1,1,49
"9360","Pol-Call",5,5,49
"9361","Pol-Ccr",6,4,49
"9362","Pol-Ccro",1,1,49
"9363","Pol-Ccu",6,8,49
"9364","Pol-Ccy",5,4,49
"9365","Pol-Cer1",1,4,49
"9366","Pol-Chal",4,6,49
"9367","Pol-Che1",6,7,49
"9368","Pol-Che2",2,5,49
"9369","Pol-Che3",1,2,49
"9370","Pol-Chr",5,5,49
"9371","Pol-Chry1",2,5,49
"9372","Pol-Cla",6,6,49
"9373","Pol-Clan",2,3,49
"9374","Pol-Col3",1,1,49
"9375","Pol-Col4",1,2,49
"9376","Pol-Col5",1,1,49
"9377","Pol-Coll",1,1,49
"9378","Pol-Con",1,2,49
"9379","Pol-Cpi",5,1,49
"9380","Pol-Cru",3,4,49
"9381","Pol-Csc",2,4,49
"9382","Pol-Cur1",2,3,49
"9383","Pol-Cur2",2,2,49
"9384","Pol-Cur3",1,3,49
"9385","Pol-Dan",3,2,49
"9386","Pol-Das",7,8,49
"9387","Pol-Dba",4,3,49
"9388","Pol-Dip1",7,8,49
"9389","Pol-Dip11",2,2,49
"9390","Pol-Dip12",1,2,49
"9391","Pol-Dip2",7,5,49
"9392","Pol-Dip22",4,4,49
"9393","Pol-Dip23",2,2,49
"9394","Pol-Dip24",1,1,49
"9395","Pol-Dip3",3,8,49
"9396","Pol-Dip4",4,2,49
"9397","Pol-Dip5",1,3,49
"9398","Pol-Dip6",1,2,49
"9399","Pol-Eba",19,7,49
"9400","Pol-Eer",5,7,49
"9401","Pol-Eri1",4,3,49
"9402","Pol-Ete",10,10,49
"9403","Pol-Euc1",4,2,49
"9404","Pol-Eup",13,2,49
"9405","Pol-Fge",9,8,49
"9406","Pol-Gcl",2,1,49
"9407","Pol-Gme",1,4,49
"9408","Pol-Grh",1,1,49
"9409","Pol-Gym1",2,7,49
"9410","Pol-Gym2",1,4,49
"9411","Pol-Gym3",1,5,49
"9412","Pol-Had",1,4,49
"9413","Pol-Hal1",3,5,49
"9414","Pol-Het1",1,1,49
"9415","Pol-Het2",2,4,49
"9416","Pol-Het3",1,2,49
"9417","Pol-Het4",1,5,49
"9418","Pol-Het5",1,4,49
"9419","Pol-Hop1",1,2,49
"9420","Pol-Hop2",1,2,49
"9421","Pol-Hsc",4,7,49
"9422","Pol-Hsu",2,1,49
"9423","Pol-Hyl1",2,1,49
"9424","Pol-Ich1",1,3,49
"9425","Pol-Ich2",1,2,49
"9426","Pol-Ich3",1,2,49
"9427","Pol-Ifa",1,1,49
"9428","Pol-Ipo",3,4,49
"9429","Pol-Lae",3,7,49
"9430","Pol-Lci",2,4,49
"9431","Pol-Lep1",2,1,49
"9432","Pol-Lep2",2,7,49
"9433","Pol-Lgr",13,4,49
"9434","Pol-Lgran",2,2,49
"9435","Pol-Lme",1,1,49
"9436","Pol-Lmi",18,10,49
"9437","Pol-Lpe",14,4,49
"9438","Pol-Lph",2,3,49
"9439","Pol-Lsi",1,1,49
"9440","Pol-Luc",2,1,49
"9441","Pol-Mal1",3,2,49
"9442","Pol-Mci",2,3,49
"9443","Pol-Mec",1,1,49
"9444","Pol-Meg",2,6,49
"9445","Pol-Meg1",1,1,49
"9446","Pol-Meg2",1,2,49
"9447","Pol-Meg3",1,1,49
"9448","Pol-Mel",27,7,49
"9449","Pol-Melec1",1,4,49
"9450","Pol-Melig",7,9,49
"9451","Pol-Mer1",1,2,49
"9452","Pol-Mer2",4,7,49
"9453","Pol-Mir",5,6,49
"9454","Pol-Mor1",3,1,49
"9455","Pol-Mst",5,6,49
"9456","Pol-Nit1",3,1,49
"9457","Pol-Nom",1,1,49
"9458","Pol-Nom1",4,4,49
"9459","Pol-Nom2",4,3,49
"9460","Pol-Nom3",1,3,49
"9461","Pol-Nom4",2,1,49
"9462","Pol-Nom5",3,1,49
"9463","Pol-Nom6",1,4,49
"9464","Pol-Oca",5,8,49
"9465","Pol-Oed1",2,3,49
"9466","Pol-Ofl",9,8,49
"9467","Pol-Ofu",6,3,49
"9468","Pol-Ole",4,4,49
"9469","Pol-Oph",2,5,49
"9470","Pol-Ort1",5,5,49
"9471","Pol-Ort2",7,6,49
"9472","Pol-Ort3",1,1,49
"9473","Pol-Ort4",1,2,49
"9474","Pol-Oru",2,3,49
"9475","Pol-Osm",1,1,49
"9476","Pol-Osm1",2,1,49
"9477","Pol-Osm2",1,1,49
"9478","Pol-Osm3",6,4,49
"9479","Pol-Osm5",2,2,49
"9480","Pol-Osm6",1,5,49
"9481","Pol-Osm7",2,1,49
"9482","Pol-Otr",1,1,49
"9483","Pol-Pae",1,2,49
"9484","Pol-Pan1",1,1,49
"9485","Pol-Par",9,9,49
"9486","Pol-Pdo",1,1,49
"9487","Pol-Pen2",2,2,49
"9488","Pol-Ppa",2,2,49
"9489","Pol-Ppy",8,6,49
"9490","Pol-Pra",2,2,49
"9491","Pol-Pse",5,3,49
"9492","Pol-Red",3,3,49
"9493","Pol-Sca",17,11,49
"9494","Pol-Spe",2,5,49
"9495","Pol-Ssc",5,5,49
"9496","Pol-Sse",1,2,49
"9497","Pol-Syr4",2,2,49
"9498","Pol-Syr5",1,3,49
"9499","Pol-Syr6",1,1,49
"9500","Pol-Tep",1,3,49
"9501","Pol-Tro",3,4,49
"9502","Pol-Tsq",1,3,49
"9503","Pol-Vge",1,1,49
"9504","Pol-Xan",3,1,49
"9505","Pol-Xvi",1,1,49
"9506","Pol-Zyg",2,1,49
"9507","Pol-Aan",5,4,50
"9508","Pol-Aca",2,2,50
"9509","Pol-Ade",11,4,50
"9510","Pol-Adeg",2,1,50
"9511","Pol-Adi",3,6,50
"9512","Pol-Afu",7,6,50
"9513","Pol-Aful",2,5,50
"9514","Pol-Ahu",3,5,50
"9515","Pol-Ame",13,7,50
"9516","Pol-And",3,5,50
"9517","Pol-And1",1,3,50
"9518","Pol-And10",2,2,50
"9519","Pol-And11",1,3,50
"9520","Pol-And12",2,1,50
"9521","Pol-And2",9,7,50
"9522","Pol-And3",5,4,50
"9523","Pol-And5",8,6,50
"9524","Pol-And6",1,1,50
"9525","Pol-And7",1,1,50
"9526","Pol-And8",1,3,50
"9527","Pol-And9",1,1,50
"9528","Pol-Ani",11,7,50
"9529","Pol-Ant",7,3,50
"9530","Pol-Ant1",1,2,50
"9531","Pol-Ant2",8,2,50
"9532","Pol-Ant3",4,9,50
"9533","Pol-Ant4",3,3,50
"9534","Pol-Ant5",1,1,50
"9535","Pol-Anthi1",1,1,50
"9536","Pol-Anthr",4,5,50
"9537","Pol-Apl",9,9,50
"9538","Pol-Ase",2,3,50
"9539","Pol-Att",5,4,50
"9540","Pol-Bib1",1,3,50
"9541","Pol-Bla",1,1,50
"9542","Pol-Bme",1,4,50
"9543","Pol-Bom1",15,12,50
"9544","Pol-Bom2",1,2,50
"9545","Pol-Bom3",10,2,50
"9546","Pol-Bom4",10,3,50
"9547","Pol-Bpa",8,4,50
"9548","Pol-Bru1",4,7,50
"9549","Pol-Bru2",3,6,50
"9550","Pol-Bru3",1,1,50
"9551","Pol-Bte",13,14,50
"9552","Pol-Cae",1,3,50
"9553","Pol-Cal",1,3,50
"9554","Pol-Call",5,6,50
"9555","Pol-Ccr",6,2,50
"9556","Pol-Ccro",1,3,50
"9557","Pol-Ccu",6,4,50
"9558","Pol-Ccy",5,1,50
"9559","Pol-Cer1",1,4,50
"9560","Pol-Chal",4,5,50
"9561","Pol-Che1",6,6,50
"9562","Pol-Che2",2,4,50
"9563","Pol-Che3",1,2,50
"9564","Pol-Chr",5,3,50
"9565","Pol-Chry1",2,1,50
"9566","Pol-Cla",6,3,50
"9567","Pol-Clan",2,3,50
"9568","Pol-Col3",1,1,50
"9569","Pol-Col4",1,1,50
"9570","Pol-Col5",1,1,50
"9571","Pol-Coll",1,2,50
"9572","Pol-Con",1,2,50
"9573","Pol-Cpi",5,5,50
"9574","Pol-Cru",3,4,50
"9575","Pol-Csc",2,4,50
"9576","Pol-Cur1",2,1,50
"9577","Pol-Cur2",2,2,50
"9578","Pol-Cur3",1,3,50
"9579","Pol-Dan",3,9,50
"9580","Pol-Das",7,6,50
"9581","Pol-Dba",4,4,50
"9582","Pol-Dip1",7,7,50
"9583","Pol-Dip11",2,1,50
"9584","Pol-Dip12",1,3,50
"9585","Pol-Dip2",7,5,50
"9586","Pol-Dip22",4,3,50
"9587","Pol-Dip23",2,1,50
"9588","Pol-Dip24",1,1,50
"9589","Pol-Dip3",3,4,50
"9590","Pol-Dip4",4,1,50
"9591","Pol-Dip5",1,4,50
"9592","Pol-Dip6",1,1,50
"9593","Pol-Eba",19,6,50
"9594","Pol-Eer",5,6,50
"9595","Pol-Eri1",4,4,50
"9596","Pol-Ete",10,7,50
"9597","Pol-Euc1",4,4,50
"9598","Pol-Eup",13,8,50
"9599","Pol-Fge",9,6,50
"9600","Pol-Gcl",2,1,50
"9601","Pol-Gme",1,2,50
"9602","Pol-Grh",1,1,50
"9603","Pol-Gym1",2,3,50
"9604","Pol-Gym2",1,1,50
"9605","Pol-Gym3",1,2,50
"9606","Pol-Had",1,1,50
"9607","Pol-Hal1",3,2,50
"9608","Pol-Het1",1,2,50
"9609","Pol-Het2",2,2,50
"9610","Pol-Het3",1,1,50
"9611","Pol-Het4",1,4,50
"9612","Pol-Het5",1,2,50
"9613","Pol-Hop1",1,3,50
"9614","Pol-Hop2",1,2,50
"9615","Pol-Hsc",4,5,50
"9616","Pol-Hsu",2,2,50
"9617","Pol-Hyl1",2,3,50
"9618","Pol-Ich1",1,3,50
"9619","Pol-Ich2",1,1,50
"9620","Pol-Ich3",1,4,50
"9621","Pol-Ifa",1,1,50
"9622","Pol-Ipo",3,2,50
"9623","Pol-Lae",3,7,50
"9624","Pol-Lci",2,1,50
"9625","Pol-Lep1",2,1,50
"9626","Pol-Lep2",2,6,50
"9627","Pol-Lgr",13,5,50
"9628","Pol-Lgran",2,1,50
"9629","Pol-Lme",1,1,50
"9630","Pol-Lmi",18,8,50
"9631","Pol-Lpe",14,7,50
"9632","Pol-Lph",2,4,50
"9633","Pol-Lsi",1,1,50
"9634","Pol-Luc",2,4,50
"9635","Pol-Mal1",3,2,50
"9636","Pol-Mci",2,3,50
"9637","Pol-Mec",1,4,50
"9638","Pol-Meg",2,2,50
"9639","Pol-Meg1",1,2,50
"9640","Pol-Meg2",1,1,50
"9641","Pol-Meg3",1,3,50
"9642","Pol-Mel",27,2,50
"9643","Pol-Melec1",1,5,50
"9644","Pol-Melig",7,9,50
"9645","Pol-Mer1",1,1,50
"9646","Pol-Mer2",4,5,50
"9647","Pol-Mir",5,6,50
"9648","Pol-Mor1",3,9,50
"9649","Pol-Mst",5,6,50
"9650","Pol-Nit1",3,3,50
"9651","Pol-Nom",1,1,50
"9652","Pol-Nom1",4,10,50
"9653","Pol-Nom2",4,3,50
"9654","Pol-Nom3",1,1,50
"9655","Pol-Nom4",2,3,50
"9656","Pol-Nom5",3,2,50
"9657","Pol-Nom6",1,2,50
"9658","Pol-Oca",5,8,50
"9659","Pol-Oed1",2,3,50
"9660","Pol-Ofl",9,7,50
"9661","Pol-Ofu",6,10,50
"9662","Pol-Ole",4,3,50
"9663","Pol-Oph",2,2,50
"9664","Pol-Ort1",5,5,50
"9665","Pol-Ort2",7,5,50
"9666","Pol-Ort3",1,1,50
"9667","Pol-Ort4",1,2,50
"9668","Pol-Oru",2,4,50
"9669","Pol-Osm",1,2,50
"9670","Pol-Osm1",2,3,50
"9671","Pol-Osm2",1,1,50
"9672","Pol-Osm3",6,4,50
"9673","Pol-Osm5",2,1,50
"9674","Pol-Osm6",1,5,50
"9675","Pol-Osm7",2,1,50
"9676","Pol-Otr",1,4,50
"9677","Pol-Pae",1,1,50
"9678","Pol-Pan1",1,1,50
"9679","Pol-Par",9,8,50
"9680","Pol-Pdo",1,1,50
"9681","Pol-Pen2",2,1,50
"9682","Pol-Ppa",2,1,50
"9683","Pol-Ppy",8,8,50
"9684","Pol-Pra",2,2,50
"9685","Pol-Pse",5,3,50
"9686","Pol-Red",3,7,50
"9687","Pol-Sca",17,8,50
"9688","Pol-Spe",2,4,50
"9689","Pol-Ssc",5,7,50
"9690","Pol-Sse",1,2,50
"9691","Pol-Syr4",2,3,50
"9692","Pol-Syr5",1,1,50
"9693","Pol-Syr6",1,1,50
"9694","Pol-Tep",1,1,50
"9695","Pol-Tro",3,2,50
"9696","Pol-Tsq",1,1,50
"9697","Pol-Vge",1,4,50
"9698","Pol-Xan",3,1,50
"9699","Pol-Xvi",1,1,50
"9700","Pol-Zyg",2,1,50
"9701","Pol-Aan",5,4,51
"9702","Pol-Aca",2,3,51
"9703","Pol-Ade",11,9,51
"9704","Pol-Adeg",2,4,51
"9705","Pol-Adi",3,5,51
"9706","Pol-Afu",7,5,51
"9707","Pol-Aful",2,3,51
"9708","Pol-Ahu",3,4,51
"9709","Pol-Ame",13,12,51
"9710","Pol-And",3,3,51
"9711","Pol-And1",1,3,51
"9712","Pol-And10",2,1,51
"9713","Pol-And11",1,2,51
"9714","Pol-And12",2,1,51
"9715","Pol-And2",9,9,51
"9716","Pol-And3",5,6,51
"9717","Pol-And5",8,8,51
"9718","Pol-And6",1,3,51
"9719","Pol-And7",1,4,51
"9720","Pol-And8",1,3,51
"9721","Pol-And9",1,3,51
"9722","Pol-Ani",11,8,51
"9723","Pol-Ant",7,3,51
"9724","Pol-Ant1",1,1,51
"9725","Pol-Ant2",8,2,51
"9726","Pol-Ant3",4,8,51
"9727","Pol-Ant4",3,3,51
"9728","Pol-Ant5",1,2,51
"9729","Pol-Anthi1",1,2,51
"9730","Pol-Anthr",4,1,51
"9731","Pol-Apl",9,8,51
"9732","Pol-Ase",2,3,51
"9733","Pol-Att",5,1,51
"9734","Pol-Bib1",1,4,51
"9735","Pol-Bla",1,3,51
"9736","Pol-Bme",1,2,51
"9737","Pol-Bom1",15,6,51
"9738","Pol-Bom2",1,2,51
"9739","Pol-Bom3",10,7,51
"9740","Pol-Bom4",10,3,51
"9741","Pol-Bpa",8,2,51
"9742","Pol-Bru1",4,4,51
"9743","Pol-Bru2",3,3,51
"9744","Pol-Bru3",1,3,51
"9745","Pol-Bte",13,8,51
"9746","Pol-Cae",1,1,51
"9747","Pol-Cal",1,3,51
"9748","Pol-Call",5,6,51
"9749","Pol-Ccr",6,5,51
"9750","Pol-Ccro",1,1,51
"9751","Pol-Ccu",6,10,51
"9752","Pol-Ccy",5,2,51
"9753","Pol-Cer1",1,4,51
"9754","Pol-Chal",4,4,51
"9755","Pol-Che1",6,3,51
"9756","Pol-Che2",2,2,51
"9757","Pol-Che3",1,2,51
"9758","Pol-Chr",5,8,51
"9759","Pol-Chry1",2,2,51
"9760","Pol-Cla",6,6,51
"9761","Pol-Clan",2,5,51
"9762","Pol-Col3",1,2,51
"9763","Pol-Col4",1,3,51
"9764","Pol-Col5",1,1,51
"9765","Pol-Coll",1,2,51
"9766","Pol-Con",1,1,51
"9767","Pol-Cpi",5,2,51
"9768","Pol-Cru",3,6,51
"9769","Pol-Csc",2,1,51
"9770","Pol-Cur1",2,2,51
"9771","Pol-Cur2",2,1,51
"9772","Pol-Cur3",1,5,51
"9773","Pol-Dan",3,8,51
"9774","Pol-Das",7,3,51
"9775","Pol-Dba",4,2,51
"9776","Pol-Dip1",7,3,51
"9777","Pol-Dip11",2,2,51
"9778","Pol-Dip12",1,3,51
"9779","Pol-Dip2",7,6,51
"9780","Pol-Dip22",4,3,51
"9781","Pol-Dip23",2,1,51
"9782","Pol-Dip24",1,1,51
"9783","Pol-Dip3",3,3,51
"9784","Pol-Dip4",4,2,51
"9785","Pol-Dip5",1,3,51
"9786","Pol-Dip6",1,1,51
"9787","Pol-Eba",19,7,51
"9788","Pol-Eer",5,8,51
"9789","Pol-Eri1",4,4,51
"9790","Pol-Ete",10,9,51
"9791","Pol-Euc1",4,5,51
"9792","Pol-Eup",13,10,51
"9793","Pol-Fge",9,6,51
"9794","Pol-Gcl",2,3,51
"9795","Pol-Gme",1,1,51
"9796","Pol-Grh",1,1,51
"9797","Pol-Gym1",2,2,51
"9798","Pol-Gym2",1,3,51
"9799","Pol-Gym3",1,3,51
"9800","Pol-Had",1,1,51
"9801","Pol-Hal1",3,4,51
"9802","Pol-Het1",1,2,51
"9803","Pol-Het2",2,3,51
"9804","Pol-Het3",1,1,51
"9805","Pol-Het4",1,1,51
"9806","Pol-Het5",1,1,51
"9807","Pol-Hop1",1,2,51
"9808","Pol-Hop2",1,1,51
"9809","Pol-Hsc",4,7,51
"9810","Pol-Hsu",2,2,51
"9811","Pol-Hyl1",2,1,51
"9812","Pol-Ich1",1,2,51
"9813","Pol-Ich2",1,1,51
"9814","Pol-Ich3",1,2,51
"9815","Pol-Ifa",1,3,51
"9816","Pol-Ipo",3,5,51
"9817","Pol-Lae",3,5,51
"9818","Pol-Lci",2,1,51
"9819","Pol-Lep1",2,1,51
"9820","Pol-Lep2",2,7,51
"9821","Pol-Lgr",13,8,51
"9822","Pol-Lgran",2,2,51
"9823","Pol-Lme",1,1,51
"9824","Pol-Lmi",18,11,51
"9825","Pol-Lpe",14,6,51
"9826","Pol-Lph",2,3,51
"9827","Pol-Lsi",1,2,51
"9828","Pol-Luc",2,4,51
"9829","Pol-Mal1",3,3,51
"9830","Pol-Mci",2,3,51
"9831","Pol-Mec",1,1,51
"9832","Pol-Meg",2,4,51
"9833","Pol-Meg1",1,1,51
"9834","Pol-Meg2",1,1,51
"9835","Pol-Meg3",1,1,51
"9836","Pol-Mel",27,11,51
"9837","Pol-Melec1",1,3,51
"9838","Pol-Melig",7,2,51
"9839","Pol-Mer1",1,1,51
"9840","Pol-Mer2",4,7,51
