"","species","interactions","outdegree","rep"
"1439","Hoplitis adunca",3,8,54
"1440","Hylaeus taeniolatus",1,1,54
"1441","Megachile apicalis",5,4,54
"1442","Megachile ericetorum",1,2,54
"1443","Megachile rotundata",8,5,54
"1444","Nitela fallax",1,1,54
"1445","Nitela sp.1",2,1,54
"1446","Nitela sp1",1,1,54
"1447","Nitela_fallax",1,2,54
"1448","Osmia bicornis",3,0,54
"1449","Osmia caerulescens",10,3,54
"1450","Osmia nasoproducta",1,0,54
"1451","Osmia submicans",8,1,54
"1452","Osmia tricornis",2,1,54
"1453","Passaloecus gracilis",5,4,54
"1454","Psenulus fuscipennis",3,5,54
"1455","Solierella compedita",3,2,54
"1456","Solierella sp1",1,0,54
"1457","Trypoxylon sp.1",4,3,54
"1458","Trypoxylon sp1",2,2,54
"1459","Ampulex ruficollis",1,5,55
"1460","Ancistrocerus longispinosus",15,18,55
"1461","Anthidium nigricolle",1,0,55
"1462","Auplopus carbonaria",2,1,55
"1463","Chelostoma edentulum ",2,2,55
"1464","Diodontus sp.1",1,2,55
"1465","Heriades crenulatus",3,3,55
"1466","Hoplitis adunca",3,5,55
"1467","Hylaeus taeniolatus",1,0,55
"1468","Megachile apicalis",5,5,55
"1469","Megachile ericetorum",1,1,55
"1470","Megachile rotundata",8,4,55
"1471","Nitela fallax",1,0,55
"1472","Nitela sp.1",2,0,55
"1473","Nitela sp1",1,1,55
"1474","Nitela_fallax",1,0,55
"1475","Osmia bicornis",3,1,55
"1476","Osmia caerulescens",10,6,55
"1477","Osmia nasoproducta",1,0,55
"1478","Osmia submicans",8,6,55
"1479","Osmia tricornis",2,2,55
"1480","Passaloecus gracilis",5,7,55
"1481","Psenulus fuscipennis",3,3,55
"1482","Solierella compedita",3,2,55
"1483","Solierella sp1",1,0,55
"1484","Trypoxylon sp.1",4,0,55
"1485","Trypoxylon sp1",2,1,55
"1486","Ampulex ruficollis",1,4,56
"1487","Ancistrocerus longispinosus",15,14,56
"1488","Anthidium nigricolle",1,0,56
"1489","Auplopus carbonaria",2,2,56
"1490","Chelostoma edentulum ",2,2,56
"1491","Diodontus sp.1",1,0,56
"1492","Heriades crenulatus",3,6,56
"1493","Hoplitis adunca",3,5,56
"1494","Hylaeus taeniolatus",1,0,56
"1495","Megachile apicalis",5,3,56
"1496","Megachile ericetorum",1,2,56
"1497","Megachile rotundata",8,4,56
"1498","Nitela fallax",1,0,56
"1499","Nitela sp.1",2,1,56
"1500","Nitela sp1",1,1,56
"1501","Nitela_fallax",1,0,56
"1502","Osmia bicornis",3,1,56
"1503","Osmia caerulescens",10,8,56
"1504","Osmia nasoproducta",1,0,56
"1505","Osmia submicans",8,3,56
"1506","Osmia tricornis",2,4,56
"1507","Passaloecus gracilis",5,6,56
"1508","Psenulus fuscipennis",3,2,56
"1509","Solierella compedita",3,4,56
"1510","Solierella sp1",1,1,56
"1511","Trypoxylon sp.1",4,1,56
"1512","Trypoxylon sp1",2,2,56
"1513","Ampulex ruficollis",1,4,57
"1514","Ancistrocerus longispinosus",15,22,57
"1515","Anthidium nigricolle",1,0,57
"1516","Auplopus carbonaria",2,3,57
"1517","Chelostoma edentulum ",2,4,57
"1518","Diodontus sp.1",1,1,57
"1519","Heriades crenulatus",3,2,57
"1520","Hoplitis adunca",3,2,57
"1521","Hylaeus taeniolatus",1,0,57
"1522","Megachile apicalis",5,4,57
"1523","Megachile ericetorum",1,0,57
"1524","Megachile rotundata",8,5,57
"1525","Nitela fallax",1,4,57
"1526","Nitela sp.1",2,0,57
"1527","Nitela sp1",1,1,57
"1528","Nitela_fallax",1,0,57
"1529","Osmia bicornis",3,1,57
"1530","Osmia caerulescens",10,7,57
"1531","Osmia nasoproducta",1,0,57
"1532","Osmia submicans",8,6,57
"1533","Osmia tricornis",2,1,57
"1534","Passaloecus gracilis",5,5,57
"1535","Psenulus fuscipennis",3,3,57
"1536","Solierella compedita",3,2,57
"1537","Solierella sp1",1,0,57
"1538","Trypoxylon sp.1",4,1,57
"1539","Trypoxylon sp1",2,2,57
"1540","Ampulex ruficollis",1,1,58
"1541","Ancistrocerus longispinosus",15,18,58
"1542","Anthidium nigricolle",1,0,58
"1543","Auplopus carbonaria",2,1,58
"1544","Chelostoma edentulum ",2,2,58
"1545","Diodontus sp.1",1,2,58
"1546","Heriades crenulatus",3,4,58
"1547","Hoplitis adunca",3,5,58
"1548","Hylaeus taeniolatus",1,1,58
"1549","Megachile apicalis",5,3,58
"1550","Megachile ericetorum",1,0,58
"1551","Megachile rotundata",8,5,58
"1552","Nitela fallax",1,0,58
"1553","Nitela sp.1",2,2,58
"1554","Nitela sp1",1,1,58
"1555","Nitela_fallax",1,0,58
"1556","Osmia bicornis",3,3,58
"1557","Osmia caerulescens",10,6,58
"1558","Osmia nasoproducta",1,0,58
"1559","Osmia submicans",8,6,58
"1560","Osmia tricornis",2,4,58
"1561","Passaloecus gracilis",5,6,58
"1562","Psenulus fuscipennis",3,2,58
"1563","Solierella compedita",3,2,58
"1564","Solierella sp1",1,0,58
"1565","Trypoxylon sp.1",4,0,58
"1566","Trypoxylon sp1",2,4,58
"1567","Ampulex ruficollis",1,6,59
"1568","Ancistrocerus longispinosus",15,19,59
"1569","Anthidium nigricolle",1,0,59
"1570","Auplopus carbonaria",2,3,59
"1571","Chelostoma edentulum ",2,1,59
"1572","Diodontus sp.1",1,1,59
"1573","Heriades crenulatus",3,3,59
"1574","Hoplitis adunca",3,3,59
"1575","Hylaeus taeniolatus",1,1,59
"1576","Megachile apicalis",5,3,59
"1577","Megachile ericetorum",1,2,59
"1578","Megachile rotundata",8,5,59
"1579","Nitela fallax",1,0,59
"1580","Nitela sp.1",2,2,59
"1581","Nitela sp1",1,0,59
"1582","Nitela_fallax",1,1,59
"1583","Osmia bicornis",3,0,59
"1584","Osmia caerulescens",10,7,59
"1585","Osmia nasoproducta",1,1,59
"1586","Osmia submicans",8,5,59
"1587","Osmia tricornis",2,1,59
"1588","Passaloecus gracilis",5,4,59
"1589","Psenulus fuscipennis",3,2,59
"1590","Solierella compedita",3,1,59
"1591","Solierella sp1",1,0,59
"1592","Trypoxylon sp.1",4,3,59
"1593","Trypoxylon sp1",2,3,59
"1594","Ampulex ruficollis",1,5,60
"1595","Ancistrocerus longispinosus",15,14,60
"1596","Anthidium nigricolle",1,0,60
"1597","Auplopus carbonaria",2,0,60
"1598","Chelostoma edentulum ",2,2,60
"1599","Diodontus sp.1",1,0,60
"1600","Heriades crenulatus",3,2,60
"1601","Hoplitis adunca",3,4,60
"1602","Hylaeus taeniolatus",1,0,60
"1603","Megachile apicalis",5,3,60
"1604","Megachile ericetorum",1,0,60
"1605","Megachile rotundata",8,4,60
"1606","Nitela fallax",1,0,60
"1607","Nitela sp.1",2,1,60
"1608","Nitela sp1",1,1,60
"1609","Nitela_fallax",1,0,60
"1610","Osmia bicornis",3,0,60
"1611","Osmia caerulescens",10,5,60
"1612","Osmia nasoproducta",1,1,60
"1613","Osmia submicans",8,4,60
"1614","Osmia tricornis",2,2,60
"1615","Passaloecus gracilis",5,4,60
"1616","Psenulus fuscipennis",3,3,60
"1617","Solierella compedita",3,1,60
"1618","Solierella sp1",1,1,60
"1619","Trypoxylon sp.1",4,3,60
"1620","Trypoxylon sp1",2,4,60
"1621","Ampulex ruficollis",1,2,61
"1622","Ancistrocerus longispinosus",15,18,61
"1623","Anthidium nigricolle",1,1,61
"1624","Auplopus carbonaria",2,0,61
"1625","Chelostoma edentulum ",2,1,61
"1626","Diodontus sp.1",1,0,61
"1627","Heriades crenulatus",3,4,61
"1628","Hoplitis adunca",3,2,61
"1629","Hylaeus taeniolatus",1,0,61
"1630","Megachile apicalis",5,3,61
"1631","Megachile ericetorum",1,1,61
"1632","Megachile rotundata",8,6,61
"1633","Nitela fallax",1,0,61
"1634","Nitela sp.1",2,0,61
"1635","Nitela sp1",1,2,61
"1636","Nitela_fallax",1,0,61
"1637","Osmia bicornis",3,0,61
"1638","Osmia caerulescens",10,8,61
"1639","Osmia nasoproducta",1,0,61
"1640","Osmia submicans",8,4,61
"1641","Osmia tricornis",2,1,61
"1642","Passaloecus gracilis",5,4,61
"1643","Psenulus fuscipennis",3,3,61
"1644","Solierella compedita",3,3,61
"1645","Solierella sp1",1,0,61
"1646","Trypoxylon sp.1",4,2,61
"1647","Trypoxylon sp1",2,1,61
"1648","Ampulex ruficollis",1,4,62
"1649","Ancistrocerus longispinosus",15,18,62
"1650","Anthidium nigricolle",1,0,62
"1651","Auplopus carbonaria",2,1,62
"1652","Chelostoma edentulum ",2,1,62
"1653","Diodontus sp.1",1,0,62
"1654","Heriades crenulatus",3,7,62
"1655","Hoplitis adunca",3,1,62
"1656","Hylaeus taeniolatus",1,0,62
"1657","Megachile apicalis",5,4,62
"1658","Megachile ericetorum",1,0,62
"1659","Megachile rotundata",8,6,62
"1660","Nitela fallax",1,1,62
"1661","Nitela sp.1",2,0,62
"1662","Nitela sp1",1,1,62
"1663","Nitela_fallax",1,1,62
"1664","Osmia bicornis",3,1,62
"1665","Osmia caerulescens",10,1,62
"1666","Osmia nasoproducta",1,0,62
"1667","Osmia submicans",8,5,62
"1668","Osmia tricornis",2,1,62
"1669","Passaloecus gracilis",5,3,62
"1670","Psenulus fuscipennis",3,3,62
"1671","Solierella compedita",3,2,62
"1672","Solierella sp1",1,2,62
"1673","Trypoxylon sp.1",4,3,62
"1674","Trypoxylon sp1",2,1,62
"1675","Ampulex ruficollis",1,7,63
"1676","Ancistrocerus longispinosus",15,12,63
"1677","Anthidium nigricolle",1,1,63
"1678","Auplopus carbonaria",2,1,63
"1679","Chelostoma edentulum ",2,1,63
"1680","Diodontus sp.1",1,2,63
"1681","Heriades crenulatus",3,2,63
"1682","Hoplitis adunca",3,6,63
"1683","Hylaeus taeniolatus",1,0,63
"1684","Megachile apicalis",5,8,63
"1685","Megachile ericetorum",1,0,63
"1686","Megachile rotundata",8,4,63
"1687","Nitela fallax",1,1,63
"1688","Nitela sp.1",2,3,63
"1689","Nitela sp1",1,1,63
"1690","Nitela_fallax",1,0,63
"1691","Osmia bicornis",3,2,63
"1692","Osmia caerulescens",10,6,63
"1693","Osmia nasoproducta",1,0,63
"1694","Osmia submicans",8,3,63
"1695","Osmia tricornis",2,3,63
"1696","Passaloecus gracilis",5,6,63
"1697","Psenulus fuscipennis",3,3,63
"1698","Solierella compedita",3,3,63
"1699","Solierella sp1",1,1,63
"1700","Trypoxylon sp.1",4,2,63
"1701","Trypoxylon sp1",2,1,63
"1702","Ampulex ruficollis",1,2,64
"1703","Ancistrocerus longispinosus",15,22,64
"1704","Anthidium nigricolle",1,1,64
"1705","Auplopus carbonaria",2,3,64
"1706","Chelostoma edentulum ",2,1,64
"1707","Diodontus sp.1",1,4,64
"1708","Heriades crenulatus",3,3,64
"1709","Hoplitis adunca",3,7,64
"1710","Hylaeus taeniolatus",1,0,64
"1711","Megachile apicalis",5,1,64
"1712","Megachile ericetorum",1,0,64
"1713","Megachile rotundata",8,5,64
"1714","Nitela fallax",1,1,64
"1715","Nitela sp.1",2,1,64
"1716","Nitela sp1",1,2,64
"1717","Nitela_fallax",1,1,64
"1718","Osmia bicornis",3,0,64
"1719","Osmia caerulescens",10,5,64
"1720","Osmia nasoproducta",1,0,64
"1721","Osmia submicans",8,4,64
"1722","Osmia tricornis",2,0,64
"1723","Passaloecus gracilis",5,4,64
"1724","Psenulus fuscipennis",3,4,64
"1725","Solierella compedita",3,0,64
"1726","Solierella sp1",1,0,64
"1727","Trypoxylon sp.1",4,5,64
"1728","Trypoxylon sp1",2,2,64
"1729","Ampulex ruficollis",1,2,65
"1730","Ancistrocerus longispinosus",15,21,65
"1731","Anthidium nigricolle",1,0,65
"1732","Auplopus carbonaria",2,4,65
"1733","Chelostoma edentulum ",2,0,65
"1734","Diodontus sp.1",1,0,65
"1735","Heriades crenulatus",3,3,65
"1736","Hoplitis adunca",3,4,65
"1737","Hylaeus taeniolatus",1,0,65
"1738","Megachile apicalis",5,6,65
"1739","Megachile ericetorum",1,0,65
"1740","Megachile rotundata",8,6,65
"1741","Nitela fallax",1,0,65
"1742","Nitela sp.1",2,2,65
"1743","Nitela sp1",1,4,65
"1744","Nitela_fallax",1,0,65
"1745","Osmia bicornis",3,2,65
"1746","Osmia caerulescens",10,4,65
"1747","Osmia nasoproducta",1,0,65
"1748","Osmia submicans",8,0,65
"1749","Osmia tricornis",2,1,65
"1750","Passaloecus gracilis",5,2,65
"1751","Psenulus fuscipennis",3,3,65
"1752","Solierella compedita",3,2,65
"1753","Solierella sp1",1,0,65
"1754","Trypoxylon sp.1",4,2,65
"1755","Trypoxylon sp1",2,0,65
"1756","Ampulex ruficollis",1,5,66
"1757","Ancistrocerus longispinosus",15,18,66
"1758","Anthidium nigricolle",1,0,66
"1759","Auplopus carbonaria",2,1,66
"1760","Chelostoma edentulum ",2,2,66
"1761","Diodontus sp.1",1,1,66
"1762","Heriades crenulatus",3,2,66
"1763","Hoplitis adunca",3,0,66
"1764","Hylaeus taeniolatus",1,0,66
"1765","Megachile apicalis",5,3,66
"1766","Megachile ericetorum",1,1,66
"1767","Megachile rotundata",8,4,66
"1768","Nitela fallax",1,0,66
"1769","Nitela sp.1",2,1,66
"1770","Nitela sp1",1,2,66
"1771","Nitela_fallax",1,0,66
"1772","Osmia bicornis",3,1,66
"1773","Osmia caerulescens",10,6,66
"1774","Osmia nasoproducta",1,0,66
"1775","Osmia submicans",8,4,66
"1776","Osmia tricornis",2,1,66
"1777","Passaloecus gracilis",5,7,66
"1778","Psenulus fuscipennis",3,4,66
"1779","Solierella compedita",3,5,66
"1780","Solierella sp1",1,0,66
"1781","Trypoxylon sp.1",4,3,66
"1782","Trypoxylon sp1",2,4,66
"1783","Ampulex ruficollis",1,3,67
"1784","Ancistrocerus longispinosus",15,14,67
"1785","Anthidium nigricolle",1,2,67
"1786","Auplopus carbonaria",2,1,67
"1787","Chelostoma edentulum ",2,3,67
"1788","Diodontus sp.1",1,1,67
"1789","Heriades crenulatus",3,0,67
"1790","Hoplitis adunca",3,2,67
"1791","Hylaeus taeniolatus",1,0,67
"1792","Megachile apicalis",5,4,67
"1793","Megachile ericetorum",1,1,67
"1794","Megachile rotundata",8,5,67
"1795","Nitela fallax",1,0,67
"1796","Nitela sp.1",2,0,67
"1797","Nitela sp1",1,3,67
"1798","Nitela_fallax",1,0,67
"1799","Osmia bicornis",3,1,67
"1800","Osmia caerulescens",10,7,67
"1801","Osmia nasoproducta",1,1,67
"1802","Osmia submicans",8,5,67
"1803","Osmia tricornis",2,1,67
"1804","Passaloecus gracilis",5,5,67
"1805","Psenulus fuscipennis",3,4,67
"1806","Solierella compedita",3,4,67
"1807","Solierella sp1",1,1,67
"1808","Trypoxylon sp.1",4,4,67
"1809","Trypoxylon sp1",2,2,67
"1810","Ampulex ruficollis",1,3,68
"1811","Ancistrocerus longispinosus",15,16,68
"1812","Anthidium nigricolle",1,0,68
"1813","Auplopus carbonaria",2,0,68
"1814","Chelostoma edentulum ",2,2,68
"1815","Diodontus sp.1",1,1,68
"1816","Heriades crenulatus",3,3,68
"1817","Hoplitis adunca",3,6,68
"1818","Hylaeus taeniolatus",1,0,68
"1819","Megachile apicalis",5,1,68
"1820","Megachile ericetorum",1,0,68
"1821","Megachile rotundata",8,4,68
"1822","Nitela fallax",1,2,68
"1823","Nitela sp.1",2,1,68
"1824","Nitela sp1",1,4,68
"1825","Nitela_fallax",1,1,68
"1826","Osmia bicornis",3,0,68
"1827","Osmia caerulescens",10,7,68
"1828","Osmia nasoproducta",1,0,68
"1829","Osmia submicans",8,3,68
"1830","Osmia tricornis",2,0,68
"1831","Passaloecus gracilis",5,0,68
"1832","Psenulus fuscipennis",3,1,68
"1833","Solierella compedita",3,2,68
"1834","Solierella sp1",1,0,68
"1835","Trypoxylon sp.1",4,2,68
"1836","Trypoxylon sp1",2,4,68
"1837","Ampulex ruficollis",1,6,69
"1838","Ancistrocerus longispinosus",15,20,69
"1839","Anthidium nigricolle",1,1,69
"1840","Auplopus carbonaria",2,0,69
"1841","Chelostoma edentulum ",2,1,69
"1842","Diodontus sp.1",1,1,69
"1843","Heriades crenulatus",3,2,69
"1844","Hoplitis adunca",3,8,69
"1845","Hylaeus taeniolatus",1,0,69
"1846","Megachile apicalis",5,6,69
"1847","Megachile ericetorum",1,0,69
"1848","Megachile rotundata",8,3,69
"1849","Nitela fallax",1,1,69
"1850","Nitela sp.1",2,0,69
"1851","Nitela sp1",1,1,69
"1852","Nitela_fallax",1,1,69
"1853","Osmia bicornis",3,2,69
"1854","Osmia caerulescens",10,9,69
"1855","Osmia nasoproducta",1,0,69
"1856","Osmia submicans",8,3,69
"1857","Osmia tricornis",2,2,69
"1858","Passaloecus gracilis",5,8,69
"1859","Psenulus fuscipennis",3,2,69
"1860","Solierella compedita",3,5,69
"1861","Solierella sp1",1,1,69
"1862","Trypoxylon sp.1",4,2,69
"1863","Trypoxylon sp1",2,4,69
"1864","Ampulex ruficollis",1,5,70
"1865","Ancistrocerus longispinosus",15,18,70
"1866","Anthidium nigricolle",1,1,70
"1867","Auplopus carbonaria",2,4,70
"1868","Chelostoma edentulum ",2,0,70
"1869","Diodontus sp.1",1,3,70
"1870","Heriades crenulatus",3,4,70
"1871","Hoplitis adunca",3,5,70
"1872","Hylaeus taeniolatus",1,0,70
"1873","Megachile apicalis",5,5,70
"1874","Megachile ericetorum",1,1,70
"1875","Megachile rotundata",8,1,70
"1876","Nitela fallax",1,2,70
"1877","Nitela sp.1",2,0,70
"1878","Nitela sp1",1,0,70
"1879","Nitela_fallax",1,0,70
"1880","Osmia bicornis",3,0,70
"1881","Osmia caerulescens",10,4,70
"1882","Osmia nasoproducta",1,1,70
"1883","Osmia submicans",8,3,70
"1884","Osmia tricornis",2,2,70
"1885","Passaloecus gracilis",5,8,70
"1886","Psenulus fuscipennis",3,2,70
"1887","Solierella compedita",3,0,70
"1888","Solierella sp1",1,0,70
"1889","Trypoxylon sp.1",4,1,70
"1890","Trypoxylon sp1",2,1,70
"1891","Ampulex ruficollis",1,4,71
"1892","Ancistrocerus longispinosus",15,14,71
"1893","Anthidium nigricolle",1,0,71
"1894","Auplopus carbonaria",2,2,71
"1895","Chelostoma edentulum ",2,2,71
"1896","Diodontus sp.1",1,0,71
"1897","Heriades crenulatus",3,3,71
"1898","Hoplitis adunca",3,7,71
"1899","Hylaeus taeniolatus",1,0,71
"1900","Megachile apicalis",5,3,71
"1901","Megachile ericetorum",1,0,71
"1902","Megachile rotundata",8,2,71
"1903","Nitela fallax",1,2,71
"1904","Nitela sp.1",2,3,71
"1905","Nitela sp1",1,1,71
"1906","Nitela_fallax",1,0,71
"1907","Osmia bicornis",3,1,71
"1908","Osmia caerulescens",10,2,71
"1909","Osmia nasoproducta",1,1,71
"1910","Osmia submicans",8,4,71
"1911","Osmia tricornis",2,1,71
"1912","Passaloecus gracilis",5,7,71
"1913","Psenulus fuscipennis",3,5,71
"1914","Solierella compedita",3,3,71
"1915","Solierella sp1",1,0,71
"1916","Trypoxylon sp.1",4,2,71
"1917","Trypoxylon sp1",2,1,71
"1918","Ampulex ruficollis",1,1,72
"1919","Ancistrocerus longispinosus",15,14,72
"1920","Anthidium nigricolle",1,0,72
"1921","Auplopus carbonaria",2,1,72
"1922","Chelostoma edentulum ",2,2,72
"1923","Diodontus sp.1",1,2,72
"1924","Heriades crenulatus",3,6,72
"1925","Hoplitis adunca",3,6,72
"1926","Hylaeus taeniolatus",1,0,72
"1927","Megachile apicalis",5,5,72
"1928","Megachile ericetorum",1,0,72
"1929","Megachile rotundata",8,4,72
"1930","Nitela fallax",1,0,72
"1931","Nitela sp.1",2,1,72
"1932","Nitela sp1",1,2,72
"1933","Nitela_fallax",1,0,72
"1934","Osmia bicornis",3,0,72
"1935","Osmia caerulescens",10,8,72
"1936","Osmia nasoproducta",1,0,72
"1937","Osmia submicans",8,5,72
"1938","Osmia tricornis",2,3,72
"1939","Passaloecus gracilis",5,3,72
"1940","Psenulus fuscipennis",3,2,72
"1941","Solierella compedita",3,6,72
"1942","Solierella sp1",1,0,72
"1943","Trypoxylon sp.1",4,0,72
"1944","Trypoxylon sp1",2,1,72
"1945","Ampulex ruficollis",1,3,73
"1946","Ancistrocerus longispinosus",15,18,73
"1947","Anthidium nigricolle",1,1,73
"1948","Auplopus carbonaria",2,0,73
"1949","Chelostoma edentulum ",2,1,73
"1950","Diodontus sp.1",1,1,73
"1951","Heriades crenulatus",3,6,73
"1952","Hoplitis adunca",3,4,73
"1953","Hylaeus taeniolatus",1,0,73
"1954","Megachile apicalis",5,4,73
"1955","Megachile ericetorum",1,1,73
"1956","Megachile rotundata",8,5,73
"1957","Nitela fallax",1,2,73
"1958","Nitela sp.1",2,2,73
"1959","Nitela sp1",1,3,73
"1960","Nitela_fallax",1,0,73
"1961","Osmia bicornis",3,2,73
"1962","Osmia caerulescens",10,4,73
"1963","Osmia nasoproducta",1,0,73
"1964","Osmia submicans",8,5,73
"1965","Osmia tricornis",2,1,73
"1966","Passaloecus gracilis",5,3,73
"1967","Psenulus fuscipennis",3,4,73
"1968","Solierella compedita",3,0,73
"1969","Solierella sp1",1,0,73
"1970","Trypoxylon sp.1",4,3,73
"1971","Trypoxylon sp1",2,1,73
"1972","Ampulex ruficollis",1,0,74
"1973","Ancistrocerus longispinosus",15,16,74
"1974","Anthidium nigricolle",1,1,74
"1975","Auplopus carbonaria",2,2,74
"1976","Chelostoma edentulum ",2,2,74
"1977","Diodontus sp.1",1,2,74
"1978","Heriades crenulatus",3,5,74
"1979","Hoplitis adunca",3,5,74
"1980","Hylaeus taeniolatus",1,0,74
"1981","Megachile apicalis",5,4,74
"1982","Megachile ericetorum",1,1,74
"1983","Megachile rotundata",8,3,74
"1984","Nitela fallax",1,2,74
"1985","Nitela sp.1",2,1,74
"1986","Nitela sp1",1,0,74
"1987","Nitela_fallax",1,0,74
"1988","Osmia bicornis",3,1,74
"1989","Osmia caerulescens",10,9,74
"1990","Osmia nasoproducta",1,0,74
"1991","Osmia submicans",8,4,74
"1992","Osmia tricornis",2,5,74
"1993","Passaloecus gracilis",5,6,74
"1994","Psenulus fuscipennis",3,0,74
"1995","Solierella compedita",3,3,74
"1996","Solierella sp1",1,1,74
"1997","Trypoxylon sp.1",4,1,74
"1998","Trypoxylon sp1",2,0,74
"1999","Ampulex ruficollis",1,2,75
"2000","Ancistrocerus longispinosus",15,13,75
"2001","Anthidium nigricolle",1,1,75
"2002","Auplopus carbonaria",2,0,75
"2003","Chelostoma edentulum ",2,1,75
"2004","Diodontus sp.1",1,1,75
"2005","Heriades crenulatus",3,5,75
"2006","Hoplitis adunca",3,2,75
"2007","Hylaeus taeniolatus",1,0,75
"2008","Megachile apicalis",5,4,75
"2009","Megachile ericetorum",1,0,75
"2010","Megachile rotundata",8,6,75
"2011","Nitela fallax",1,2,75
"2012","Nitela sp.1",2,1,75
"2013","Nitela sp1",1,1,75
"2014","Nitela_fallax",1,0,75
"2015","Osmia bicornis",3,1,75
"2016","Osmia caerulescens",10,5,75
"2017","Osmia nasoproducta",1,0,75
"2018","Osmia submicans",8,4,75
"2019","Osmia tricornis",2,1,75
"2020","Passaloecus gracilis",5,6,75
"2021","Psenulus fuscipennis",3,5,75
"2022","Solierella compedita",3,2,75
"2023","Solierella sp1",1,0,75
"2024","Trypoxylon sp.1",4,0,75
"2025","Trypoxylon sp1",2,4,75
"2026","Ampulex ruficollis",1,7,76
"2027","Ancistrocerus longispinosus",15,11,76
"2028","Anthidium nigricolle",1,0,76
"2029","Auplopus carbonaria",2,2,76
"2030","Chelostoma edentulum ",2,1,76
"2031","Diodontus sp.1",1,0,76
"2032","Heriades crenulatus",3,4,76
"2033","Hoplitis adunca",3,2,76
"2034","Hylaeus taeniolatus",1,1,76
"2035","Megachile apicalis",5,5,76
"2036","Megachile ericetorum",1,0,76
"2037","Megachile rotundata",8,4,76
"2038","Nitela fallax",1,0,76
"2039","Nitela sp.1",2,0,76
"2040","Nitela sp1",1,3,76
"2041","Nitela_fallax",1,0,76
"2042","Osmia bicornis",3,0,76
"2043","Osmia caerulescens",10,6,76
"2044","Osmia nasoproducta",1,0,76
"2045","Osmia submicans",8,6,76
"2046","Osmia tricornis",2,2,76
"2047","Passaloecus gracilis",5,9,76
"2048","Psenulus fuscipennis",3,3,76
"2049","Solierella compedita",3,1,76
"2050","Solierella sp1",1,1,76
"2051","Trypoxylon sp.1",4,3,76
"2052","Trypoxylon sp1",2,1,76
"2053","Ampulex ruficollis",1,4,77
"2054","Ancistrocerus longispinosus",15,13,77
"2055","Anthidium nigricolle",1,1,77
"2056","Auplopus carbonaria",2,1,77
"2057","Chelostoma edentulum ",2,1,77
"2058","Diodontus sp.1",1,2,77
"2059","Heriades crenulatus",3,1,77
"2060","Hoplitis adunca",3,3,77
"2061","Hylaeus taeniolatus",1,0,77
"2062","Megachile apicalis",5,3,77
"2063","Megachile ericetorum",1,0,77
"2064","Megachile rotundata",8,10,77
"2065","Nitela fallax",1,1,77
"2066","Nitela sp.1",2,0,77
"2067","Nitela sp1",1,4,77
"2068","Nitela_fallax",1,0,77
"2069","Osmia bicornis",3,0,77
"2070","Osmia caerulescens",10,3,77
"2071","Osmia nasoproducta",1,1,77
"2072","Osmia submicans",8,7,77
"2073","Osmia tricornis",2,2,77
"2074","Passaloecus gracilis",5,5,77
"2075","Psenulus fuscipennis",3,3,77
"2076","Solierella compedita",3,4,77
"2077","Solierella sp1",1,0,77
"2078","Trypoxylon sp.1",4,2,77
"2079","Trypoxylon sp1",2,1,77
"2080","Ampulex ruficollis",1,3,78
"2081","Ancistrocerus longispinosus",15,17,78
"2082","Anthidium nigricolle",1,0,78
"2083","Auplopus carbonaria",2,1,78
"2084","Chelostoma edentulum ",2,2,78
"2085","Diodontus sp.1",1,1,78
"2086","Heriades crenulatus",3,3,78
"2087","Hoplitis adunca",3,4,78
"2088","Hylaeus taeniolatus",1,1,78
"2089","Megachile apicalis",5,2,78
"2090","Megachile ericetorum",1,2,78
"2091","Megachile rotundata",8,6,78
"2092","Nitela fallax",1,1,78
"2093","Nitela sp.1",2,2,78
"2094","Nitela sp1",1,0,78
"2095","Nitela_fallax",1,1,78
"2096","Osmia bicornis",3,0,78
"2097","Osmia caerulescens",10,5,78
"2098","Osmia nasoproducta",1,0,78
"2099","Osmia submicans",8,3,78
"2100","Osmia tricornis",2,1,78
"2101","Passaloecus gracilis",5,8,78
"2102","Psenulus fuscipennis",3,1,78
"2103","Solierella compedita",3,5,78
"2104","Solierella sp1",1,0,78
"2105","Trypoxylon sp.1",4,3,78
"2106","Trypoxylon sp1",2,1,78
"2107","Ampulex ruficollis",1,6,79
"2108","Ancistrocerus longispinosus",15,19,79
"2109","Anthidium nigricolle",1,0,79
"2110","Auplopus carbonaria",2,2,79
"2111","Chelostoma edentulum ",2,3,79
"2112","Diodontus sp.1",1,1,79
"2113","Heriades crenulatus",3,2,79
"2114","Hoplitis adunca",3,4,79
"2115","Hylaeus taeniolatus",1,0,79
"2116","Megachile apicalis",5,2,79
"2117","Megachile ericetorum",1,1,79
"2118","Megachile rotundata",8,5,79
"2119","Nitela fallax",1,0,79
"2120","Nitela sp.1",2,0,79
"2121","Nitela sp1",1,4,79
"2122","Nitela_fallax",1,1,79
"2123","Osmia bicornis",3,0,79
"2124","Osmia caerulescens",10,8,79
"2125","Osmia nasoproducta",1,1,79
"2126","Osmia submicans",8,5,79
"2127","Osmia tricornis",2,0,79
"2128","Passaloecus gracilis",5,4,79
"2129","Psenulus fuscipennis",3,3,79
"2130","Solierella compedita",3,6,79
"2131","Solierella sp1",1,0,79
"2132","Trypoxylon sp.1",4,3,79
"2133","Trypoxylon sp1",2,1,79
