"","species","interactions","outdegree","rep"
"1429","Ch. florisomnis",2,1,47
"1430","E. posticus",8,9,47
"1431","H. truncorum",1,0,47
"1432","Heriades truncorum",1,3,47
"1433","Hoplitis adunca",1,1,47
"1434","Hy. communis",2,6,47
"1435","Hy. Communis",1,0,47
"1436","Hy. taeniolatus",3,6,47
"1437","Hy. Taenoliatus",1,0,47
"1438","M. apicalis",2,0,47
"1439","M. centicularis",2,2,47
"1440","M. rotundata",3,4,47
"1441","M. timidus",1,3,47
"1442","Microdynerus nugdunensis",1,1,47
"1443","Microdynerus timidus",1,0,47
"1444","O. caerulescens",6,2,47
"1445","O. cornuta",7,8,47
"1446","O. rufa",9,9,47
"1447","O. submicans",5,0,47
"1448","Passaloecus spp",4,4,47
"1449","Passaloecus spp (suma2)",4,1,47
"1450","Pison atrum",1,0,47
"1451","Psenulus fuscipennis",5,8,47
"1452","Trypoxylon figulus",3,5,47
"1453","Trypoxylon figulus (suma 2)",5,3,47
"1454","Trypoxylon figulus (suma2)",3,0,47
"1455","Trypoxylon figulus(suma2)",2,1,47
"1456","Trypoxylon spp (clav+min)(suma2)",1,2,47
"1457","Trypoxylon spp (clavicerum+minus)",5,6,47
"1458","Ch. campanularum",1,2,48
"1459","Ch. emarginata",2,1,48
"1460","Ch. florisomnis",2,1,48
"1461","E. posticus",8,5,48
"1462","H. truncorum",1,2,48
"1463","Heriades truncorum",1,2,48
"1464","Hoplitis adunca",1,0,48
"1465","Hy. communis",2,9,48
"1466","Hy. Communis",1,0,48
"1467","Hy. taeniolatus",3,4,48
"1468","Hy. Taenoliatus",1,0,48
"1469","M. apicalis",2,0,48
"1470","M. centicularis",2,2,48
"1471","M. rotundata",3,3,48
"1472","M. timidus",1,1,48
"1473","Microdynerus nugdunensis",1,0,48
"1474","Microdynerus timidus",1,1,48
"1475","O. caerulescens",6,4,48
"1476","O. cornuta",7,4,48
"1477","O. rufa",9,8,48
"1478","O. submicans",5,2,48
"1479","Passaloecus spp",4,7,48
"1480","Passaloecus spp (suma2)",4,3,48
"1481","Pison atrum",1,1,48
"1482","Psenulus fuscipennis",5,2,48
"1483","Trypoxylon figulus",3,3,48
"1484","Trypoxylon figulus (suma 2)",5,2,48
"1485","Trypoxylon figulus (suma2)",3,0,48
"1486","Trypoxylon figulus(suma2)",2,3,48
"1487","Trypoxylon spp (clav+min)(suma2)",1,0,48
"1488","Trypoxylon spp (clavicerum+minus)",5,7,48
"1489","Ch. campanularum",1,2,49
"1490","Ch. emarginata",2,3,49
"1491","Ch. florisomnis",2,1,49
"1492","E. posticus",8,5,49
"1493","H. truncorum",1,2,49
"1494","Heriades truncorum",1,4,49
"1495","Hoplitis adunca",1,1,49
"1496","Hy. communis",2,4,49
"1497","Hy. Communis",1,2,49
"1498","Hy. taeniolatus",3,4,49
"1499","Hy. Taenoliatus",1,1,49
"1500","M. apicalis",2,0,49
"1501","M. centicularis",2,1,49
"1502","M. rotundata",3,3,49
"1503","M. timidus",1,2,49
"1504","Microdynerus nugdunensis",1,1,49
"1505","Microdynerus timidus",1,0,49
"1506","O. caerulescens",6,8,49
"1507","O. cornuta",7,5,49
"1508","O. rufa",9,5,49
"1509","O. submicans",5,5,49
"1510","Passaloecus spp",4,9,49
"1511","Passaloecus spp (suma2)",4,2,49
"1512","Pison atrum",1,0,49
"1513","Psenulus fuscipennis",5,10,49
"1514","Trypoxylon figulus",3,4,49
"1515","Trypoxylon figulus (suma 2)",5,0,49
"1516","Trypoxylon figulus (suma2)",3,2,49
"1517","Trypoxylon figulus(suma2)",2,2,49
"1518","Trypoxylon spp (clav+min)(suma2)",1,0,49
"1519","Trypoxylon spp (clavicerum+minus)",5,6,49
"1520","Ch. campanularum",1,0,50
"1521","Ch. emarginata",2,2,50
"1522","Ch. florisomnis",2,2,50
"1523","E. posticus",8,9,50
"1524","H. truncorum",1,0,50
"1525","Heriades truncorum",1,1,50
"1526","Hoplitis adunca",1,2,50
"1527","Hy. communis",2,4,50
"1528","Hy. Communis",1,1,50
"1529","Hy. taeniolatus",3,8,50
"1530","Hy. Taenoliatus",1,2,50
"1531","M. apicalis",2,0,50
"1532","M. centicularis",2,1,50
"1533","M. rotundata",3,2,50
"1534","M. timidus",1,1,50
"1535","Microdynerus nugdunensis",1,0,50
"1536","Microdynerus timidus",1,2,50
"1537","O. caerulescens",6,5,50
"1538","O. cornuta",7,10,50
"1539","O. rufa",9,8,50
"1540","O. submicans",5,2,50
"1541","Passaloecus spp",4,3,50
"1542","Passaloecus spp (suma2)",4,2,50
"1543","Pison atrum",1,1,50
"1544","Psenulus fuscipennis",5,8,50
"1545","Trypoxylon figulus",3,4,50
"1546","Trypoxylon figulus (suma 2)",5,2,50
"1547","Trypoxylon figulus (suma2)",3,1,50
"1548","Trypoxylon figulus(suma2)",2,1,50
"1549","Trypoxylon spp (clav+min)(suma2)",1,0,50
"1550","Trypoxylon spp (clavicerum+minus)",5,6,50
"1551","Ch. campanularum",1,3,51
"1552","Ch. emarginata",2,0,51
"1553","Ch. florisomnis",2,0,51
"1554","E. posticus",8,6,51
"1555","H. truncorum",1,0,51
"1556","Heriades truncorum",1,2,51
"1557","Hoplitis adunca",1,1,51
"1558","Hy. communis",2,5,51
"1559","Hy. Communis",1,0,51
"1560","Hy. taeniolatus",3,4,51
"1561","Hy. Taenoliatus",1,0,51
"1562","M. apicalis",2,1,51
"1563","M. centicularis",2,3,51
"1564","M. rotundata",3,8,51
"1565","M. timidus",1,0,51
"1566","Microdynerus nugdunensis",1,0,51
"1567","Microdynerus timidus",1,0,51
"1568","O. caerulescens",6,7,51
"1569","O. cornuta",7,7,51
"1570","O. rufa",9,5,51
"1571","O. submicans",5,5,51
"1572","Passaloecus spp",4,4,51
"1573","Passaloecus spp (suma2)",4,1,51
"1574","Pison atrum",1,2,51
"1575","Psenulus fuscipennis",5,8,51
"1576","Trypoxylon figulus",3,3,51
"1577","Trypoxylon figulus (suma 2)",5,0,51
"1578","Trypoxylon figulus (suma2)",3,2,51
"1579","Trypoxylon figulus(suma2)",2,2,51
"1580","Trypoxylon spp (clav+min)(suma2)",1,1,51
"1581","Trypoxylon spp (clavicerum+minus)",5,7,51
"1582","Ch. campanularum",1,2,52
"1583","Ch. emarginata",2,0,52
"1584","Ch. florisomnis",2,3,52
"1585","E. posticus",8,7,52
"1586","H. truncorum",1,1,52
"1587","Heriades truncorum",1,1,52
"1588","Hoplitis adunca",1,0,52
"1589","Hy. communis",2,3,52
"1590","Hy. Communis",1,2,52
"1591","Hy. taeniolatus",3,5,52
"1592","Hy. Taenoliatus",1,0,52
"1593","M. apicalis",2,1,52
"1594","M. centicularis",2,2,52
"1595","M. rotundata",3,3,52
"1596","M. timidus",1,1,52
"1597","Microdynerus nugdunensis",1,0,52
"1598","Microdynerus timidus",1,3,52
"1599","O. caerulescens",6,5,52
"1600","O. cornuta",7,10,52
"1601","O. rufa",9,5,52
"1602","O. submicans",5,5,52
"1603","Passaloecus spp",4,5,52
"1604","Passaloecus spp (suma2)",4,4,52
"1605","Pison atrum",1,2,52
"1606","Psenulus fuscipennis",5,5,52
"1607","Trypoxylon figulus",3,0,52
"1608","Trypoxylon figulus (suma 2)",5,1,52
"1609","Trypoxylon figulus (suma2)",3,0,52
"1610","Trypoxylon figulus(suma2)",2,3,52
"1611","Trypoxylon spp (clav+min)(suma2)",1,0,52
"1612","Trypoxylon spp (clavicerum+minus)",5,5,52
"1613","Ch. campanularum",1,2,53
"1614","Ch. emarginata",2,3,53
"1615","Ch. florisomnis",2,2,53
"1616","E. posticus",8,10,53
"1617","H. truncorum",1,1,53
"1618","Heriades truncorum",1,2,53
"1619","Hoplitis adunca",1,2,53
"1620","Hy. communis",2,4,53
"1621","Hy. Communis",1,1,53
"1622","Hy. taeniolatus",3,6,53
"1623","Hy. Taenoliatus",1,1,53
"1624","M. apicalis",2,0,53
"1625","M. centicularis",2,0,53
"1626","M. rotundata",3,2,53
"1627","M. timidus",1,0,53
"1628","Microdynerus nugdunensis",1,0,53
"1629","Microdynerus timidus",1,0,53
"1630","O. caerulescens",6,5,53
"1631","O. cornuta",7,7,53
"1632","O. rufa",9,3,53
"1633","O. submicans",5,1,53
"1634","Passaloecus spp",4,3,53
"1635","Passaloecus spp (suma2)",4,3,53
"1636","Pison atrum",1,2,53
"1637","Psenulus fuscipennis",5,11,53
"1638","Trypoxylon figulus",3,3,53
"1639","Trypoxylon figulus (suma 2)",5,2,53
"1640","Trypoxylon figulus (suma2)",3,0,53
"1641","Trypoxylon figulus(suma2)",2,1,53
"1642","Trypoxylon spp (clav+min)(suma2)",1,1,53
"1643","Trypoxylon spp (clavicerum+minus)",5,5,53
"1644","Ch. campanularum",1,2,54
"1645","Ch. emarginata",2,2,54
"1646","Ch. florisomnis",2,1,54
"1647","E. posticus",8,5,54
"1648","H. truncorum",1,1,54
"1649","Heriades truncorum",1,4,54
"1650","Hoplitis adunca",1,2,54
"1651","Hy. communis",2,4,54
"1652","Hy. Communis",1,2,54
"1653","Hy. taeniolatus",3,4,54
"1654","Hy. Taenoliatus",1,4,54
"1655","M. apicalis",2,0,54
"1656","M. centicularis",2,1,54
"1657","M. rotundata",3,2,54
"1658","M. timidus",1,1,54
"1659","Microdynerus nugdunensis",1,0,54
"1660","Microdynerus timidus",1,1,54
"1661","O. caerulescens",6,4,54
"1662","O. cornuta",7,2,54
"1663","O. rufa",9,7,54
"1664","O. submicans",5,4,54
"1665","Passaloecus spp",4,2,54
"1666","Passaloecus spp (suma2)",4,2,54
"1667","Pison atrum",1,0,54
"1668","Psenulus fuscipennis",5,7,54
"1669","Trypoxylon figulus",3,3,54
"1670","Trypoxylon figulus (suma 2)",5,1,54
"1671","Trypoxylon figulus (suma2)",3,1,54
"1672","Trypoxylon figulus(suma2)",2,6,54
"1673","Trypoxylon spp (clav+min)(suma2)",1,0,54
"1674","Trypoxylon spp (clavicerum+minus)",5,7,54
"1675","Ch. campanularum",1,1,55
"1676","Ch. emarginata",2,1,55
"1677","Ch. florisomnis",2,0,55
"1678","E. posticus",8,7,55
"1679","H. truncorum",1,4,55
"1680","Heriades truncorum",1,1,55
"1681","Hoplitis adunca",1,2,55
"1682","Hy. communis",2,8,55
"1683","Hy. Communis",1,1,55
"1684","Hy. taeniolatus",3,4,55
"1685","Hy. Taenoliatus",1,0,55
"1686","M. apicalis",2,1,55
"1687","M. centicularis",2,0,55
"1688","M. rotundata",3,2,55
"1689","M. timidus",1,0,55
"1690","Microdynerus nugdunensis",1,1,55
"1691","Microdynerus timidus",1,1,55
"1692","O. caerulescens",6,8,55
"1693","O. cornuta",7,6,55
"1694","O. rufa",9,4,55
"1695","O. submicans",5,5,55
"1696","Passaloecus spp",4,2,55
"1697","Passaloecus spp (suma2)",4,3,55
"1698","Pison atrum",1,2,55
"1699","Psenulus fuscipennis",5,6,55
"1700","Trypoxylon figulus",3,2,55
"1701","Trypoxylon figulus (suma 2)",5,2,55
"1702","Trypoxylon figulus (suma2)",3,1,55
"1703","Trypoxylon figulus(suma2)",2,2,55
"1704","Trypoxylon spp (clav+min)(suma2)",1,1,55
"1705","Trypoxylon spp (clavicerum+minus)",5,6,55
"1706","Ch. campanularum",1,2,56
"1707","Ch. emarginata",2,2,56
"1708","Ch. florisomnis",2,2,56
"1709","E. posticus",8,6,56
"1710","H. truncorum",1,1,56
"1711","Heriades truncorum",1,1,56
"1712","Hoplitis adunca",1,3,56
"1713","Hy. communis",2,8,56
"1714","Hy. Communis",1,0,56
"1715","Hy. taeniolatus",3,9,56
"1716","Hy. Taenoliatus",1,1,56
"1717","M. apicalis",2,0,56
"1718","M. centicularis",2,0,56
"1719","M. rotundata",3,5,56
"1720","M. timidus",1,1,56
"1721","Microdynerus nugdunensis",1,1,56
"1722","Microdynerus timidus",1,1,56
"1723","O. caerulescens",6,6,56
"1724","O. cornuta",7,5,56
"1725","O. rufa",9,6,56
"1726","O. submicans",5,6,56
"1727","Passaloecus spp",4,4,56
"1728","Passaloecus spp (suma2)",4,3,56
"1729","Pison atrum",1,1,56
"1730","Psenulus fuscipennis",5,4,56
"1731","Trypoxylon figulus",3,2,56
"1732","Trypoxylon figulus (suma 2)",5,1,56
"1733","Trypoxylon figulus (suma2)",3,2,56
"1734","Trypoxylon figulus(suma2)",2,2,56
"1735","Trypoxylon spp (clav+min)(suma2)",1,0,56
"1736","Trypoxylon spp (clavicerum+minus)",5,1,56
"1737","Ch. campanularum",1,1,57
"1738","Ch. emarginata",2,0,57
"1739","Ch. florisomnis",2,1,57
"1740","E. posticus",8,8,57
"1741","H. truncorum",1,2,57
"1742","Heriades truncorum",1,1,57
"1743","Hoplitis adunca",1,2,57
"1744","Hy. communis",2,5,57
"1745","Hy. Communis",1,0,57
"1746","Hy. taeniolatus",3,2,57
"1747","Hy. Taenoliatus",1,0,57
"1748","M. apicalis",2,0,57
"1749","M. centicularis",2,0,57
"1750","M. rotundata",3,3,57
"1751","M. timidus",1,1,57
"1752","Microdynerus nugdunensis",1,1,57
"1753","Microdynerus timidus",1,1,57
"1754","O. caerulescens",6,10,57
"1755","O. cornuta",7,4,57
"1756","O. rufa",9,5,57
"1757","O. submicans",5,2,57
"1758","Passaloecus spp",4,2,57
"1759","Passaloecus spp (suma2)",4,4,57
"1760","Pison atrum",1,0,57
"1761","Psenulus fuscipennis",5,5,57
"1762","Trypoxylon figulus",3,4,57
"1763","Trypoxylon figulus (suma 2)",5,2,57
"1764","Trypoxylon figulus (suma2)",3,1,57
"1765","Trypoxylon figulus(suma2)",2,2,57
"1766","Trypoxylon spp (clav+min)(suma2)",1,0,57
"1767","Trypoxylon spp (clavicerum+minus)",5,6,57
"1768","Ch. campanularum",1,2,58
"1769","Ch. emarginata",2,1,58
"1770","Ch. florisomnis",2,1,58
"1771","E. posticus",8,7,58
"1772","H. truncorum",1,1,58
"1773","Heriades truncorum",1,3,58
"1774","Hoplitis adunca",1,1,58
"1775","Hy. communis",2,4,58
"1776","Hy. Communis",1,1,58
"1777","Hy. taeniolatus",3,6,58
"1778","Hy. Taenoliatus",1,0,58
"1779","M. apicalis",2,0,58
"1780","M. centicularis",2,2,58
"1781","M. rotundata",3,7,58
"1782","M. timidus",1,1,58
"1783","Microdynerus nugdunensis",1,1,58
"1784","Microdynerus timidus",1,0,58
"1785","O. caerulescens",6,8,58
"1786","O. cornuta",7,5,58
"1787","O. rufa",9,9,58
"1788","O. submicans",5,1,58
"1789","Passaloecus spp",4,3,58
"1790","Passaloecus spp (suma2)",4,2,58
"1791","Pison atrum",1,0,58
"1792","Psenulus fuscipennis",5,4,58
"1793","Trypoxylon figulus",3,3,58
"1794","Trypoxylon figulus (suma 2)",5,0,58
"1795","Trypoxylon figulus (suma2)",3,1,58
"1796","Trypoxylon figulus(suma2)",2,3,58
"1797","Trypoxylon spp (clav+min)(suma2)",1,1,58
"1798","Trypoxylon spp (clavicerum+minus)",5,9,58
"1799","Ch. campanularum",1,2,59
"1800","Ch. emarginata",2,0,59
"1801","Ch. florisomnis",2,2,59
"1802","E. posticus",8,7,59
"1803","H. truncorum",1,0,59
"1804","Heriades truncorum",1,6,59
"1805","Hoplitis adunca",1,0,59
"1806","Hy. communis",2,5,59
"1807","Hy. Communis",1,2,59
"1808","Hy. taeniolatus",3,8,59
"1809","Hy. Taenoliatus",1,1,59
"1810","M. apicalis",2,0,59
"1811","M. centicularis",2,1,59
"1812","M. rotundata",3,2,59
"1813","M. timidus",1,1,59
"1814","Microdynerus nugdunensis",1,0,59
"1815","Microdynerus timidus",1,1,59
"1816","O. caerulescens",6,3,59
"1817","O. cornuta",7,6,59
"1818","O. rufa",9,5,59
"1819","O. submicans",5,7,59
"1820","Passaloecus spp",4,5,59
"1821","Passaloecus spp (suma2)",4,0,59
"1822","Pison atrum",1,2,59
"1823","Psenulus fuscipennis",5,10,59
"1824","Trypoxylon figulus",3,2,59
"1825","Trypoxylon figulus (suma 2)",5,2,59
"1826","Trypoxylon figulus (suma2)",3,1,59
"1827","Trypoxylon figulus(suma2)",2,2,59
"1828","Trypoxylon spp (clav+min)(suma2)",1,1,59
"1829","Trypoxylon spp (clavicerum+minus)",5,9,59
"1830","Ch. campanularum",1,2,60
"1831","Ch. emarginata",2,0,60
"1832","Ch. florisomnis",2,1,60
"1833","E. posticus",8,5,60
"1834","H. truncorum",1,2,60
"1835","Heriades truncorum",1,2,60
"1836","Hoplitis adunca",1,2,60
"1837","Hy. communis",2,7,60
"1838","Hy. Communis",1,1,60
"1839","Hy. taeniolatus",3,8,60
"1840","Hy. Taenoliatus",1,3,60
"1841","M. apicalis",2,0,60
"1842","M. centicularis",2,2,60
"1843","M. rotundata",3,5,60
"1844","M. timidus",1,0,60
"1845","Microdynerus nugdunensis",1,2,60
"1846","Microdynerus timidus",1,3,60
"1847","O. caerulescens",6,7,60
"1848","O. cornuta",7,8,60
"1849","O. rufa",9,7,60
"1850","O. submicans",5,6,60
"1851","Passaloecus spp",4,3,60
"1852","Passaloecus spp (suma2)",4,1,60
"1853","Pison atrum",1,0,60
"1854","Psenulus fuscipennis",5,5,60
"1855","Trypoxylon figulus",3,1,60
"1856","Trypoxylon figulus (suma 2)",5,1,60
"1857","Trypoxylon figulus (suma2)",3,0,60
"1858","Trypoxylon figulus(suma2)",2,2,60
"1859","Trypoxylon spp (clav+min)(suma2)",1,0,60
"1860","Trypoxylon spp (clavicerum+minus)",5,8,60
"1861","Ch. campanularum",1,2,61
"1862","Ch. emarginata",2,0,61
"1863","Ch. florisomnis",2,1,61
"1864","E. posticus",8,5,61
"1865","H. truncorum",1,1,61
"1866","Heriades truncorum",1,2,61
"1867","Hoplitis adunca",1,2,61
"1868","Hy. communis",2,5,61
"1869","Hy. Communis",1,0,61
"1870","Hy. taeniolatus",3,6,61
"1871","Hy. Taenoliatus",1,2,61
"1872","M. apicalis",2,0,61
"1873","M. centicularis",2,0,61
"1874","M. rotundata",3,4,61
"1875","M. timidus",1,1,61
"1876","Microdynerus nugdunensis",1,0,61
"1877","Microdynerus timidus",1,0,61
"1878","O. caerulescens",6,6,61
"1879","O. cornuta",7,7,61
"1880","O. rufa",9,6,61
"1881","O. submicans",5,2,61
"1882","Passaloecus spp",4,4,61
"1883","Passaloecus spp (suma2)",4,1,61
"1884","Pison atrum",1,2,61
"1885","Psenulus fuscipennis",5,6,61
"1886","Trypoxylon figulus",3,2,61
"1887","Trypoxylon figulus (suma 2)",5,0,61
"1888","Trypoxylon figulus (suma2)",3,0,61
"1889","Trypoxylon figulus(suma2)",2,2,61
"1890","Trypoxylon spp (clav+min)(suma2)",1,1,61
"1891","Trypoxylon spp (clavicerum+minus)",5,7,61
"1892","Ch. campanularum",1,1,62
"1893","Ch. emarginata",2,0,62
"1894","Ch. florisomnis",2,1,62
"1895","E. posticus",8,8,62
"1896","H. truncorum",1,1,62
"1897","Heriades truncorum",1,3,62
"1898","Hoplitis adunca",1,2,62
"1899","Hy. communis",2,8,62
"1900","Hy. Communis",1,2,62
"1901","Hy. taeniolatus",3,7,62
"1902","Hy. Taenoliatus",1,2,62
"1903","M. apicalis",2,0,62
"1904","M. centicularis",2,0,62
"1905","M. rotundata",3,5,62
"1906","M. timidus",1,2,62
"1907","Microdynerus nugdunensis",1,1,62
"1908","Microdynerus timidus",1,2,62
"1909","O. caerulescens",6,7,62
"1910","O. cornuta",7,6,62
"1911","O. rufa",9,8,62
"1912","O. submicans",5,4,62
"1913","Passaloecus spp",4,2,62
"1914","Passaloecus spp (suma2)",4,1,62
"1915","Pison atrum",1,1,62
"1916","Psenulus fuscipennis",5,9,62
"1917","Trypoxylon figulus",3,1,62
"1918","Trypoxylon figulus (suma 2)",5,1,62
"1919","Trypoxylon figulus (suma2)",3,1,62
"1920","Trypoxylon figulus(suma2)",2,1,62
"1921","Trypoxylon spp (clav+min)(suma2)",1,0,62
"1922","Trypoxylon spp (clavicerum+minus)",5,6,62
"1923","Ch. campanularum",1,1,63
"1924","Ch. emarginata",2,1,63
"1925","Ch. florisomnis",2,2,63
"1926","E. posticus",8,9,63
"1927","H. truncorum",1,2,63
"1928","Heriades truncorum",1,2,63
"1929","Hoplitis adunca",1,2,63
"1930","Hy. communis",2,5,63
"1931","Hy. Communis",1,0,63
"1932","Hy. taeniolatus",3,5,63
"1933","Hy. Taenoliatus",1,2,63
"1934","M. apicalis",2,0,63
"1935","M. centicularis",2,0,63
"1936","M. rotundata",3,4,63
"1937","M. timidus",1,2,63
"1938","Microdynerus nugdunensis",1,0,63
"1939","Microdynerus timidus",1,2,63
"1940","O. caerulescens",6,7,63
"1941","O. cornuta",7,7,63
"1942","O. rufa",9,7,63
"1943","O. submicans",5,3,63
"1944","Passaloecus spp",4,6,63
"1945","Passaloecus spp (suma2)",4,0,63
"1946","Pison atrum",1,0,63
"1947","Psenulus fuscipennis",5,5,63
"1948","Trypoxylon figulus",3,1,63
"1949","Trypoxylon figulus (suma 2)",5,2,63
"1950","Trypoxylon figulus (suma2)",3,1,63
"1951","Trypoxylon figulus(suma2)",2,3,63
"1952","Trypoxylon spp (clav+min)(suma2)",1,0,63
"1953","Trypoxylon spp (clavicerum+minus)",5,9,63
"1954","Ch. campanularum",1,2,64
"1955","Ch. emarginata",2,3,64
"1956","Ch. florisomnis",2,2,64
"1957","E. posticus",8,10,64
"1958","H. truncorum",1,0,64
"1959","Heriades truncorum",1,1,64
"1960","Hoplitis adunca",1,1,64
"1961","Hy. communis",2,4,64
"1962","Hy. Communis",1,1,64
"1963","Hy. taeniolatus",3,6,64
"1964","Hy. Taenoliatus",1,0,64
"1965","M. apicalis",2,0,64
"1966","M. centicularis",2,1,64
"1967","M. rotundata",3,4,64
"1968","M. timidus",1,0,64
"1969","Microdynerus nugdunensis",1,1,64
"1970","Microdynerus timidus",1,1,64
"1971","O. caerulescens",6,8,64
"1972","O. cornuta",7,7,64
"1973","O. rufa",9,5,64
"1974","O. submicans",5,4,64
"1975","Passaloecus spp",4,2,64
"1976","Passaloecus spp (suma2)",4,0,64
"1977","Pison atrum",1,2,64
"1978","Psenulus fuscipennis",5,6,64
"1979","Trypoxylon figulus",3,3,64
"1980","Trypoxylon figulus (suma 2)",5,1,64
"1981","Trypoxylon figulus (suma2)",3,0,64
"1982","Trypoxylon figulus(suma2)",2,0,64
"1983","Trypoxylon spp (clav+min)(suma2)",1,0,64
"1984","Trypoxylon spp (clavicerum+minus)",5,7,64
"1985","Ch. campanularum",1,3,65
"1986","Ch. emarginata",2,1,65
"1987","Ch. florisomnis",2,0,65
"1988","E. posticus",8,6,65
"1989","H. truncorum",1,2,65
"1990","Heriades truncorum",1,3,65
"1991","Hoplitis adunca",1,3,65
"1992","Hy. communis",2,5,65
"1993","Hy. Communis",1,0,65
"1994","Hy. taeniolatus",3,7,65
"1995","Hy. Taenoliatus",1,3,65
"1996","M. apicalis",2,1,65
"1997","M. centicularis",2,0,65
"1998","M. rotundata",3,2,65
"1999","M. timidus",1,0,65
"2000","Microdynerus nugdunensis",1,0,65
"2001","Microdynerus timidus",1,2,65
"2002","O. caerulescens",6,5,65
"2003","O. cornuta",7,3,65
"2004","O. rufa",9,6,65
"2005","O. submicans",5,3,65
"2006","Passaloecus spp",4,3,65
"2007","Passaloecus spp (suma2)",4,3,65
"2008","Pison atrum",1,1,65
"2009","Psenulus fuscipennis",5,4,65
"2010","Trypoxylon figulus",3,3,65
"2011","Trypoxylon figulus (suma 2)",5,1,65
"2012","Trypoxylon figulus (suma2)",3,0,65
"2013","Trypoxylon figulus(suma2)",2,1,65
"2014","Trypoxylon spp (clav+min)(suma2)",1,1,65
"2015","Trypoxylon spp (clavicerum+minus)",5,7,65
"2016","Ch. campanularum",1,2,66
"2017","Ch. emarginata",2,0,66
"2018","Ch. florisomnis",2,2,66
"2019","E. posticus",8,5,66
"2020","H. truncorum",1,0,66
"2021","Heriades truncorum",1,3,66
"2022","Hoplitis adunca",1,3,66
"2023","Hy. communis",2,5,66
"2024","Hy. Communis",1,1,66
"2025","Hy. taeniolatus",3,3,66
"2026","Hy. Taenoliatus",1,1,66
"2027","M. apicalis",2,1,66
"2028","M. centicularis",2,1,66
"2029","M. rotundata",3,6,66
"2030","M. timidus",1,2,66
"2031","Microdynerus nugdunensis",1,0,66
"2032","Microdynerus timidus",1,3,66
"2033","O. caerulescens",6,4,66
"2034","O. cornuta",7,7,66
"2035","O. rufa",9,4,66
"2036","O. submicans",5,6,66
"2037","Passaloecus spp",4,7,66
"2038","Passaloecus spp (suma2)",4,1,66
"2039","Pison atrum",1,3,66
"2040","Psenulus fuscipennis",5,9,66
"2041","Trypoxylon figulus",3,1,66
"2042","Trypoxylon figulus (suma 2)",5,1,66
"2043","Trypoxylon figulus (suma2)",3,0,66
"2044","Trypoxylon figulus(suma2)",2,5,66
"2045","Trypoxylon spp (clav+min)(suma2)",1,0,66
"2046","Trypoxylon spp (clavicerum+minus)",5,9,66
"2047","Ch. campanularum",1,2,67
"2048","Ch. emarginata",2,2,67
"2049","Ch. florisomnis",2,1,67
"2050","E. posticus",8,7,67
"2051","H. truncorum",1,0,67
"2052","Heriades truncorum",1,3,67
"2053","Hoplitis adunca",1,3,67
"2054","Hy. communis",2,3,67
"2055","Hy. Communis",1,1,67
"2056","Hy. taeniolatus",3,4,67
"2057","Hy. Taenoliatus",1,1,67
"2058","M. apicalis",2,0,67
"2059","M. centicularis",2,0,67
"2060","M. rotundata",3,8,67
"2061","M. timidus",1,2,67
"2062","Microdynerus nugdunensis",1,1,67
"2063","Microdynerus timidus",1,1,67
"2064","O. caerulescens",6,3,67
"2065","O. cornuta",7,7,67
"2066","O. rufa",9,5,67
"2067","O. submicans",5,3,67
"2068","Passaloecus spp",4,2,67
"2069","Passaloecus spp (suma2)",4,1,67
"2070","Pison atrum",1,4,67
"2071","Psenulus fuscipennis",5,6,67
"2072","Trypoxylon figulus",3,2,67
"2073","Trypoxylon figulus (suma 2)",5,3,67
"2074","Trypoxylon figulus (suma2)",3,0,67
"2075","Trypoxylon figulus(suma2)",2,3,67
"2076","Trypoxylon spp (clav+min)(suma2)",1,1,67
"2077","Trypoxylon spp (clavicerum+minus)",5,4,67
"2078","Ch. campanularum",1,1,68
"2079","Ch. emarginata",2,0,68
"2080","Ch. florisomnis",2,1,68
"2081","E. posticus",8,7,68
"2082","H. truncorum",1,1,68
"2083","Heriades truncorum",1,2,68
"2084","Hoplitis adunca",1,1,68
"2085","Hy. communis",2,7,68
"2086","Hy. Communis",1,0,68
"2087","Hy. taeniolatus",3,7,68
"2088","Hy. Taenoliatus",1,1,68
"2089","M. apicalis",2,0,68
"2090","M. centicularis",2,0,68
"2091","M. rotundata",3,3,68
"2092","M. timidus",1,1,68
"2093","Microdynerus nugdunensis",1,1,68
"2094","Microdynerus timidus",1,2,68
"2095","O. caerulescens",6,8,68
"2096","O. cornuta",7,4,68
"2097","O. rufa",9,7,68
"2098","O. submicans",5,4,68
"2099","Passaloecus spp",4,10,68
"2100","Passaloecus spp (suma2)",4,1,68
"2101","Pison atrum",1,0,68
"2102","Psenulus fuscipennis",5,8,68
"2103","Trypoxylon figulus",3,2,68
"2104","Trypoxylon figulus (suma 2)",5,0,68
"2105","Trypoxylon figulus (suma2)",3,1,68
"2106","Trypoxylon figulus(suma2)",2,1,68
"2107","Trypoxylon spp (clav+min)(suma2)",1,1,68
"2108","Trypoxylon spp (clavicerum+minus)",5,5,68
"2109","Ch. campanularum",1,2,69
"2110","Ch. emarginata",2,1,69
"2111","Ch. florisomnis",2,2,69
"2112","E. posticus",8,5,69
"2113","H. truncorum",1,2,69
"2114","Heriades truncorum",1,3,69
"2115","Hoplitis adunca",1,2,69
"2116","Hy. communis",2,2,69
"2117","Hy. Communis",1,1,69
"2118","Hy. taeniolatus",3,4,69
