"","species","interactions","outdegree","rep"
"2038","TVUF",62,36,85
"2039","TVUH",55,42,85
"2040","UMBE",1,1,85
"2041","AMO",5,7,86
"2042","AZA",1,0,86
"2043","BLA",6,6,86
"2044","CAL",7,5,86
"2045","CSA",18,16,86
"2046","CSP",4,67,86
"2047","DPE",2,3,86
"2048","ECH",7,8,86
"2049","EFL",32,20,86
"2050","EMU",1,2,86
"2051","ESE",3,3,86
"2052","FAB",1,4,86
"2053","FLA",7,9,86
"2054","HOE",23,21,86
"2055","LIN",1,1,86
"2056","OLA",4,15,86
"2057","POT",1,2,86
"2058","PRUNUS",2,0,86
"2059","RGR",2,2,86
"2060","ROF",79,45,86
"2061","SHI",1,0,86
"2062","TVUF",62,35,86
"2063","TVUH",55,26,86
"2064","UMBE",1,0,86
"2065","AMO",5,4,87
"2066","AZA",1,3,87
"2067","BLA",6,6,87
"2068","CAL",7,5,87
"2069","CSA",18,7,87
"2070","CSP",4,66,87
"2071","DPE",2,1,87
"2072","ECH",7,5,87
"2073","EFL",32,21,87
"2074","EMU",1,2,87
"2075","ESE",3,3,87
"2076","FAB",1,2,87
"2077","FLA",7,13,87
"2078","HOE",23,21,87
"2079","LIN",1,0,87
"2080","OLA",4,11,87
"2081","POT",1,3,87
"2082","PRUNUS",2,1,87
"2083","RGR",2,1,87
"2084","ROF",79,42,87
"2085","SHI",1,1,87
"2086","TVUF",62,42,87
"2087","TVUH",55,40,87
"2088","UMBE",1,3,87
"2089","AMO",5,8,88
"2090","AZA",1,2,88
"2091","BLA",6,7,88
"2092","CAL",7,7,88
"2093","CSA",18,8,88
"2094","CSP",4,65,88
"2095","DPE",2,1,88
"2096","ECH",7,9,88
"2097","EFL",32,20,88
"2098","EMU",1,0,88
"2099","ESE",3,2,88
"2100","FAB",1,4,88
"2101","FLA",7,9,88
"2102","HOE",23,14,88
"2103","LIN",1,0,88
"2104","OLA",4,12,88
"2105","POT",1,1,88
"2106","PRUNUS",2,2,88
"2107","RGR",2,1,88
"2108","ROF",79,49,88
"2109","SHI",1,1,88
"2110","TVUF",62,33,88
"2111","TVUH",55,38,88
"2112","UMBE",1,1,88
"2113","AMO",5,6,89
"2114","AZA",1,3,89
"2115","BLA",6,4,89
"2116","CAL",7,4,89
"2117","CSA",18,11,89
"2118","CSP",4,62,89
"2119","DPE",2,4,89
"2120","ECH",7,5,89
"2121","EFL",32,11,89
"2122","EMU",1,0,89
"2123","ESE",3,4,89
"2124","FAB",1,2,89
"2125","FLA",7,10,89
"2126","HOE",23,13,89
"2127","LIN",1,0,89
"2128","OLA",4,10,89
"2129","POT",1,1,89
"2130","PRUNUS",2,1,89
"2131","RGR",2,2,89
"2132","ROF",79,48,89
"2133","SHI",1,0,89
"2134","TVUF",62,50,89
"2135","TVUH",55,40,89
"2136","UMBE",1,2,89
"2137","AMO",5,4,90
"2138","AZA",1,3,90
"2139","BLA",6,10,90
"2140","CAL",7,8,90
"2141","CSA",18,17,90
"2142","CSP",4,63,90
"2143","DPE",2,1,90
"2144","ECH",7,5,90
"2145","EFL",32,16,90
"2146","EMU",1,1,90
"2147","ESE",3,1,90
"2148","FAB",1,4,90
"2149","FLA",7,6,90
"2150","HOE",23,23,90
"2151","LIN",1,0,90
"2152","OLA",4,14,90
"2153","POT",1,3,90
"2154","PRUNUS",2,1,90
"2155","RGR",2,1,90
"2156","ROF",79,45,90
"2157","SHI",1,3,90
"2158","TVUF",62,41,90
"2159","TVUH",55,46,90
"2160","UMBE",1,2,90
"2161","AMO",5,5,91
"2162","AZA",1,5,91
"2163","BLA",6,7,91
"2164","CAL",7,6,91
"2165","CSA",18,19,91
"2166","CSP",4,58,91
"2167","DPE",2,2,91
"2168","ECH",7,7,91
"2169","EFL",32,17,91
"2170","EMU",1,2,91
"2171","ESE",3,2,91
"2172","FAB",1,2,91
"2173","FLA",7,6,91
"2174","HOE",23,25,91
"2175","LIN",1,0,91
"2176","OLA",4,8,91
"2177","POT",1,1,91
"2178","PRUNUS",2,1,91
"2179","RGR",2,1,91
"2180","ROF",79,47,91
"2181","SHI",1,0,91
"2182","TVUF",62,40,91
"2183","TVUH",55,48,91
"2184","UMBE",1,3,91
"2185","AMO",5,5,92
"2186","AZA",1,0,92
"2187","BLA",6,13,92
"2188","CAL",7,6,92
"2189","CSA",18,17,92
"2190","CSP",4,63,92
"2191","DPE",2,2,92
"2192","ECH",7,4,92
"2193","EFL",32,15,92
"2194","EMU",1,2,92
"2195","ESE",3,1,92
"2196","FAB",1,4,92
"2197","FLA",7,2,92
"2198","HOE",23,21,92
"2199","LIN",1,1,92
"2200","OLA",4,16,92
"2201","POT",1,2,92
"2202","PRUNUS",2,0,92
"2203","RGR",2,1,92
"2204","ROF",79,38,92
"2205","SHI",1,2,92
"2206","TVUF",62,43,92
"2207","TVUH",55,39,92
"2208","UMBE",1,1,92
"2209","AMO",5,5,93
"2210","AZA",1,1,93
"2211","BLA",6,7,93
"2212","CAL",7,8,93
"2213","CSA",18,16,93
"2214","CSP",4,61,93
"2215","DPE",2,3,93
"2216","ECH",7,8,93
"2217","EFL",32,24,93
"2218","EMU",1,2,93
"2219","ESE",3,1,93
"2220","FAB",1,4,93
"2221","FLA",7,6,93
"2222","HOE",23,20,93
"2223","LIN",1,0,93
"2224","OLA",4,14,93
"2225","POT",1,4,93
"2226","PRUNUS",2,2,93
"2227","RGR",2,3,93
"2228","ROF",79,36,93
"2229","SHI",1,5,93
"2230","TVUF",62,45,93
"2231","TVUH",55,41,93
"2232","UMBE",1,1,93
"2233","AMO",5,4,94
"2234","AZA",1,3,94
"2235","BLA",6,9,94
"2236","CAL",7,9,94
"2237","CSA",18,17,94
"2238","CSP",4,60,94
"2239","DPE",2,4,94
"2240","ECH",7,8,94
"2241","EFL",32,20,94
"2242","EMU",1,1,94
"2243","ESE",3,1,94
"2244","FAB",1,1,94
"2245","FLA",7,3,94
"2246","HOE",23,15,94
"2247","LIN",1,0,94
"2248","OLA",4,13,94
"2249","POT",1,6,94
"2250","PRUNUS",2,2,94
"2251","RGR",2,2,94
"2252","ROF",79,58,94
"2253","SHI",1,2,94
"2254","TVUF",62,40,94
"2255","TVUH",55,37,94
"2256","UMBE",1,1,94
"2257","AMO",5,8,95
"2258","AZA",1,0,95
"2259","BLA",6,9,95
"2260","CAL",7,6,95
"2261","CSA",18,21,95
"2262","CSP",4,67,95
"2263","DPE",2,1,95
"2264","ECH",7,7,95
"2265","EFL",32,17,95
"2266","EMU",1,2,95
"2267","ESE",3,2,95
"2268","FAB",1,4,95
"2269","FLA",7,9,95
"2270","HOE",23,16,95
"2271","LIN",1,0,95
"2272","OLA",4,9,95
"2273","POT",1,2,95
"2274","PRUNUS",2,1,95
"2275","RGR",2,1,95
"2276","ROF",79,44,95
"2277","SHI",1,1,95
"2278","TVUF",62,36,95
"2279","TVUH",55,32,95
"2280","UMBE",1,2,95
"2281","AMO",5,1,96
"2282","AZA",1,4,96
"2283","BLA",6,10,96
"2284","CAL",7,5,96
"2285","CSA",18,14,96
"2286","CSP",4,64,96
"2287","DPE",2,1,96
"2288","ECH",7,7,96
"2289","EFL",32,19,96
"2290","EMU",1,2,96
"2291","ESE",3,3,96
"2292","FAB",1,0,96
"2293","FLA",7,8,96
"2294","HOE",23,20,96
"2295","LIN",1,0,96
"2296","OLA",4,15,96
"2297","POT",1,4,96
"2298","PRUNUS",2,1,96
"2299","RGR",2,1,96
"2300","ROF",79,37,96
"2301","SHI",1,4,96
"2302","TVUF",62,43,96
"2303","TVUH",55,33,96
"2304","UMBE",1,4,96
"2305","AMO",5,4,97
"2306","AZA",1,2,97
"2307","BLA",6,3,97
"2308","CAL",7,3,97
"2309","CSA",18,15,97
"2310","CSP",4,59,97
"2311","DPE",2,3,97
"2312","ECH",7,8,97
"2313","EFL",32,30,97
"2314","EMU",1,1,97
"2315","ESE",3,0,97
"2316","FAB",1,3,97
"2317","FLA",7,5,97
"2318","HOE",23,14,97
"2319","LIN",1,0,97
"2320","OLA",4,12,97
"2321","POT",1,2,97
"2322","PRUNUS",2,3,97
"2323","RGR",2,1,97
"2324","ROF",79,43,97
"2325","SHI",1,4,97
"2326","TVUF",62,46,97
"2327","TVUH",55,50,97
"2328","UMBE",1,0,97
"2329","AMO",5,4,98
"2330","AZA",1,3,98
"2331","BLA",6,11,98
"2332","CAL",7,8,98
"2333","CSA",18,17,98
"2334","CSP",4,62,98
"2335","DPE",2,0,98
"2336","ECH",7,6,98
"2337","EFL",32,23,98
"2338","EMU",1,1,98
"2339","ESE",3,2,98
"2340","FAB",1,2,98
"2341","FLA",7,6,98
"2342","HOE",23,17,98
"2343","LIN",1,2,98
"2344","OLA",4,12,98
"2345","POT",1,0,98
"2346","PRUNUS",2,0,98
"2347","RGR",2,2,98
"2348","ROF",79,40,98
"2349","SHI",1,2,98
"2350","TVUF",62,44,98
"2351","TVUH",55,37,98
"2352","UMBE",1,0,98
"2353","AMO",5,4,99
"2354","AZA",1,1,99
"2355","BLA",6,9,99
"2356","CAL",7,3,99
"2357","CSA",18,10,99
"2358","CSP",4,55,99
"2359","DPE",2,1,99
"2360","ECH",7,10,99
"2361","EFL",32,19,99
"2362","EMU",1,0,99
"2363","ESE",3,3,99
"2364","FAB",1,5,99
"2365","FLA",7,10,99
"2366","HOE",23,18,99
"2367","LIN",1,0,99
"2368","OLA",4,11,99
"2369","POT",1,4,99
"2370","PRUNUS",2,1,99
"2371","RGR",2,3,99
"2372","ROF",79,39,99
"2373","SHI",1,1,99
"2374","TVUF",62,42,99
"2375","TVUH",55,46,99
"2376","UMBE",1,1,99
"2377","AMO",5,6,100
"2378","AZA",1,4,100
"2379","BLA",6,6,100
"2380","CAL",7,5,100
"2381","CSA",18,10,100
"2382","CSP",4,67,100
"2383","DPE",2,3,100
"2384","ECH",7,7,100
"2385","EFL",32,19,100
"2386","EMU",1,3,100
"2387","ESE",3,2,100
"2388","FAB",1,4,100
"2389","FLA",7,6,100
"2390","HOE",23,13,100
"2391","LIN",1,0,100
"2392","OLA",4,9,100
"2393","POT",1,0,100
"2394","PRUNUS",2,0,100
"2395","RGR",2,2,100
"2396","ROF",79,47,100
"2397","SHI",1,3,100
"2398","TVUF",62,41,100
"2399","TVUH",55,39,100
"2400","UMBE",1,0,100
